count,time,value,target,absdiff,type,avg,std,force,high,low,scale,p,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9,FFT10,FFT11,FFT12,FFT13,FFT14,FFT15,FFT16,FFT17,FFT18,FFT19,FFT20,FFT21,FFT22,FFT23,FFT24,FFT25,FFT26,FFT27,FFT28,FFT29,FFT30,FFT31,FFT32,FFT33,FFT34,FFT35,FFT36,FFT37,FFT38,FFT39,FFT40,FFT41,FFT42
14,73693704,11453,11508.52,55.52,2,64.19,6.60,0.60,12144,10555,1589,0.92,99,28865,2860,8594,5852,5711,6650,3331,1113,869,1503,1578,520,712,1669,1123,1506,696,760,283,246,355,240,509,316,230,139,128,134,158,187,213,126,195,140,198,270,109,100,91,0,0
15,73693797,11468,11508.52,40.52,2,58.27,11.73,0.60,12144,10555,1589,0.92,171,29055,1898,7893,6035,6985,6383,2765,1635,1510,1674,1123,763,1202,1810,614,1646,835,825,258,245,252,339,625,462,263,274,241,213,196,263,254,239,272,177,306,291,185,208,222,0,0
16,73693882,11473,11508.52,35.52,2,53.72,13.89,0.60,12144,10555,1589,0.92,100,29409,2632,6347,7233,7087,5814,3280,1105,1136,1413,1024,868,1397,1776,347,1684,974,951,350,356,382,510,356,275,308,247,218,230,219,284,262,270,308,167,311,168,219,228,187,0,0
17,73693967,11483,11508.52,25.52,2,49.02,16.47,0.60,12144,10555,1589,0.92,87,30143,3643,5165,7697,6639,6154,2923,1361,1378,1609,1112,745,1397,1733,224,1602,1039,967,461,426,449,303,497,373,249,240,234,242,251,292,268,297,348,185,219,217,175,179,233,0,0
18,73694067,11481,11508.52,27.52,2,45.95,17.00,0.60,12144,10555,1589,0.92,82,30821,4352,4768,7573,6684,6189,2908,1301,1158,1447,1023,1039,1688,2002,367,1494,875,848,389,359,388,301,505,332,298,248,247,268,240,263,238,219,204,182,279,113,176,104,210,0,0
19,73694152,11472,11508.52,36.52,2,44.77,16.21,0.60,12144,10555,1589,0.92,71,29884,5471,3759,7719,7106,6175,3791,1154,1036,1178,897,663,1441,1899,456,1226,768,662,323,259,270,396,407,198,258,157,157,228,216,267,238,206,165,187,286,133,107,132,189,0,0
20,73694236,11469,11508.52,39.52,2,44.19,15.37,0.60,12144,10555,1589,0.92,149,28163,7324,4321,6644,8072,5471,3555,1247,883,856,833,960,894,1635,702,933,636,591,343,239,195,499,416,305,331,264,239,209,117,225,218,211,163,177,222,178,141,151,172,0,0
21,73694321,11467,11508.52,41.52,2,43.92,14.60,0.60,12144,10555,1589,0.93,146,26877,8667,5045,5865,8180,5577,3410,1177,515,537,526,1025,767,1389,792,802,613,491,306,166,176,473,422,284,313,232,219,214,130,198,193,158,139,113,211,149,159,83,185,0,0
22,73694421,11462,11508.52,46.52,2,44.16,13.94,0.60,12144,10555,1589,0.93,145,26052,9339,5254,5943,8311,5227,3252,1429,653,505,477,1034,837,1113,970,676,605,462,284,139,149,552,432,374,400,214,183,311,210,131,211,241,240,149,286,149,170,142,98,0,0
23,73694506,11442,11508.52,66.52,2,46.02,14.71,0.60,12144,10555,1589,0.92,119,25746,8910,3985,6535,9627,5616,2965,1496,856,819,850,790,1134,1003,1170,506,620,388,164,274,252,557,599,254,287,372,279,280,345,191,229,360,363,225,387,140,128,124,194,0,0
24,73694600,11447,11508.52,61.52,2,47.22,14.73,0.60,12144,10555,1589,0.92,119,26481,7302,2886,5764,9514,6252,3426,1569,900,949,927,1159,1281,1181,1347,422,744,233,332,482,479,384,318,421,434,233,371,237,339,261,213,419,413,222,355,177,250,214,178,0,0
25,73694684,11443,11508.52,65.52,2,48.52,14.95,0.60,12144,10555,1589,0.92,96,27815,5338,3474,4375,8556,5555,2689,1916,1045,1043,987,925,953,1342,967,561,451,386,194,442,463,269,311,377,403,207,281,228,272,181,176,301,324,191,335,135,202,164,128,0,0
26,73694769,11441,11508.52,67.52,2,49.79,15.20,0.60,12144,10555,1589,0.92,63,27233,5248,3986,2982,6957,4261,1445,2327,1358,887,671,1184,1230,960,806,962,457,686,304,632,600,376,458,233,458,334,351,258,341,185,266,172,291,255,378,133,262,220,171,0,0
27,73694854,11446,11508.52,62.52,2,50.59,15.04,0.60,12144,10555,1589,0.92,101,26386,5508,4762,1883,6040,3337,1309,2086,1104,513,669,921,1128,1124,645,846,329,609,225,495,535,238,352,265,360,329,244,279,255,166,201,190,250,180,317,156,180,130,154,0,0
28,73694954,11447,11508.52,61.52,2,51.23,14.82,0.60,12144,10555,1589,0.92,146,25868,5519,5100,1411,5541,2764,1314,1944,901,603,832,894,978,978,573,1038,352,365,380,391,625,228,320,207,395,259,213,313,169,211,226,140,277,127,240,216,113,131,107,0,0
29,73695038,11447,11508.52,61.52,2,51.80,14.59,0.60,12144,10555,1589,0.92,104,25233,4850,4822,1908,4697,1836,1870,1377,649,513,654,793,890,981,552,1153,431,281,469,476,631,245,333,380,226,430,329,179,183,272,237,126,292,84,243,192,135,120,162,0,0
30,73695123,11451,11508.52,57.52,2,52.10,14.26,0.60,12144,10555,1589,0.92,107,24860,4364,4540,2361,4029,1363,2166,1314,773,417,902,874,975,693,405,1004,433,405,310,343,561,151,249,355,216,407,274,210,204,193,126,224,194,146,200,239,83,106,147,0,0
31,73695208,11446,11508.52,62.52,2,52.62,14.08,0.60,12144,10555,1589,0.92,145,24225,5002,4900,3747,2890,2164,1522,1889,837,892,871,685,938,701,799,767,566,543,579,585,561,394,333,328,431,549,449,196,184,254,227,430,230,297,208,243,218,179,191,0,0
32,73695308,11444,11508.52,64.52,2,53.19,13.97,0.60,12144,10555,1589,0.92,132,22710,6516,5171,5391,4149,2976,2180,1106,1164,857,880,741,575,857,1154,682,676,536,793,789,539,529,540,581,478,388,390,348,322,358,304,558,302,343,349,255,307,313,304,0,0
33,73695393,11448,11508.52,60.52,2,53.52,13.74,0.60,12144,10555,1589,0.92,174,20011,8227,4783,5205,5164,1764,2398,2168,1424,1322,1514,1142,782,944,1362,694,750,551,792,677,796,537,502,468,529,659,466,558,514,466,363,647,402,334,505,457,354,350,351,0,0
34,73695485,11449,11508.52,59.52,2,53.78,13.49,0.60,12144,10555,1589,0.92,138,16435,9467,4336,2797,3597,2917,2013,1329,1431,1359,1295,1182,1188,768,1247,619,659,546,560,543,752,661,634,646,568,487,532,456,492,412,271,542,358,236,441,461,331,320,321,0,0
35,73695574,11450,11508.52,58.52,2,53.98,13.24,0.60,12144,10555,1589,0.92,105,12988,9697,3914,2834,3193,2734,1986,1663,1184,865,825,897,1372,609,1038,516,500,557,439,599,423,440,362,343,386,437,487,359,431,392,255,443,331,249,309,330,314,317,298,0,0
36,73695665,11453,11508.52,55.52,2,54.04,12.98,0.60,12144,10555,1589,0.92,148,9928,8918,3143,3290,3632,2469,1321,993,928,930,992,605,1276,590,799,495,377,547,428,564,457,377,386,417,315,408,301,309,357,384,255,396,349,322,202,223,220,185,203,0,0
37,73695739,11443,11508.52,65.52,2,54.48,12.92,0.60,12144,10555,1589,0.92,129,6766,6762,2301,2764,2633,3349,2059,1816,1337,1136,1204,886,891,781,601,528,323,560,514,354,558,558,439,388,468,388,468,383,327,454,385,416,408,415,219,281,204,242,261,0,0
38,73695839,11447,11508.52,61.52,2,54.75,12.74,0.60,12144,10555,1589,0.92,152,4946,4655,2626,1787,1991,2991,1734,1564,1015,847,819,741,838,682,457,594,244,401,419,322,429,473,293,355,365,264,380,205,230,293,364,258,277,304,160,199,186,179,141,0,0
39,73695924,11449,11508.52,59.52,2,54.92,12.55,0.60,12144,10555,1589,0.92,172,3802,3502,2983,1676,1821,2744,1466,1166,654,506,604,778,705,550,512,593,299,288,325,280,369,423,208,319,259,210,399,201,180,270,272,199,156,228,149,124,131,140,96,0,0
40,73696008,11449,11508.52,59.52,2,55.07,12.36,0.60,12144,10555,1589,0.92,191,3050,2778,3409,1742,1926,2432,1193,991,466,340,469,756,655,481,503,611,257,247,327,357,240,335,151,267,282,152,372,166,128,258,229,158,89,198,124,99,151,79,119,0,0
41,73696086,11453,11508.52,55.52,2,55.09,12.15,0.60,12144,10555,1589,0.92,206,2097,1705,3934,1294,1489,2877,1535,832,523,464,670,599,644,547,522,660,222,294,368,463,338,482,248,339,304,209,257,159,147,321,136,194,119,231,174,136,168,139,115,0,0
42,73696187,11462,11508.52,46.52,2,54.81,12.05,0.60,12144,10555,1589,0.92,129,2243,2083,3867,1671,1829,2755,988,1289,916,783,1042,623,1031,811,568,735,287,442,450,489,552,499,307,308,363,294,435,286,283,399,157,301,232,310,333,237,198,247,210,0,0
43,73696271,11466,11508.52,42.52,2,54.43,12.05,0.60,12144,10555,1589,0.92,131,3850,3772,3071,2874,2857,1935,1529,1286,813,699,545,874,1199,824,375,639,189,419,341,253,422,387,298,375,376,237,374,250,265,321,122,290,233,252,337,185,193,158,167,0,0
44,73696356,11473,11508.52,35.52,2,53.86,12.30,0.60,12144,10555,1589,0.92,184,6220,5741,2344,3145,2272,2688,1091,1767,1328,1155,1017,1281,1373,1008,439,664,271,514,383,429,434,624,403,368,361,402,323,299,294,211,199,352,303,237,316,236,287,309,262,0,0
45,73696441,11482,11508.52,26.52,2,53.05,12.97,0.60,12144,10555,1589,0.92,127,9473,7692,3647,2444,2720,2337,2098,1867,1214,1169,1461,1246,1230,1184,656,760,420,611,544,691,706,506,473,535,559,456,552,450,404,273,345,474,440,325,326,400,366,369,329,0,0
46,73696541,11501,11508.52,7.52,2,51.75,14.86,0.60,12144,10555,1589,0.92,163,13908,9502,6290,4220,4803,3186,2431,2738,2245,1844,1484,1284,1121,1402,1062,989,699,806,879,899,878,856,811,719,658,665,684,613,572,494,551,645,618,506,486,547,461,440,455,0,0
47,73696625,11511,11508.52,2.48,2,50.38,16.74,0.60,12144,10555,1589,0.92,126,19562,11315,8929,6826,5089,4608,3369,2952,2395,2508,2146,2111,1722,1746,1638,1380,1136,1173,1305,1101,1037,1217,950,985,1016,1023,838,862,850,849,838,888,851,759,740,635,651,690,622,0,0
48,73696726,11523,11508.52,14.48,2,49.41,17.51,0.60,12144,10555,1589,0.92,78,26463,13699,10723,8178,5321,4507,4408,3970,3372,2607,2649,2585,2343,1902,2067,1680,1541,1571,1620,1467,1499,1257,1370,1246,1119,1021,1077,987,984,1072,1007,1030,979,918,894,791,841,792,803,0,0
49,73696810,11515,11508.52,6.48,2,48.28,18.60,0.60,12144,10555,1589,0.91,140,33311,16171,11148,7592,6854,5069,3756,3636,2989,2950,2251,1928,2089,1451,1839,1419,1482,1550,1429,1462,1382,1328,1097,1103,1160,1143,1084,952,880,1002,934,958,899,878,844,897,811,770,733,0,0
50,73696889,11506,11508.52,2.52,2,47.11,19.73,0.60,12144,10555,1589,0.91,164,38780,17355,9591,5689,5616,4017,3703,3749,2813,2717,2488,2067,1867,1410,1654,1236,1530,1601,1342,1376,1171,1261,1229,1147,987,971,885,921,811,817,795,841,789,805,760,847,684,706,667,0,0
51,73696989,11500,11508.52,8.52,2,46.14,20.39,0.60,12144,10555,1589,0.91,160,42502,16666,6647,5285,4198,3758,3246,3304,2536,2116,2188,2271,1708,1634,1463,989,1500,1528,1207,1061,1034,831,873,788,887,780,803,821,787,632,652,727,686,718,662,593,604,568,587,0,0
52,73697073,11491,11508.52,17.52,2,45.45,20.62,0.60,12144,10555,1589,0.91,103,44366,14246,4969,5334,4940,3466,2486,3147,1878,2274,1491,2030,1648,1884,1385,888,1538,1367,1025,838,897,976,967,913,723,793,742,655,757,545,559,660,628,640,567,481,535,509,470,0,0
53,73697158,11497,11508.52,11.52,2,44.64,21.02,0.60,12144,10555,1589,0.91,99,44298,9249,6342,4844,4508,3403,3507,3385,2682,2081,2047,1482,1733,2235,1548,970,1708,1210,982,1087,976,996,1015,838,941,839,799,747,803,686,630,734,698,650,580,671,567,590,617,0,0
54,73697243,11501,11508.52,7.52,2,43.78,21.51,0.60,12144,10555,1589,0.91,143,42389,6848,8875,5415,4165,4552,3002,3092,2127,2232,2247,1857,1520,2077,1499,847,1647,858,967,1202,1039,884,899,978,739,757,741,772,662,728,597,699,661,559,568,718,601,562,511,0,0
55,73697327,11484,11508.52,24.52,2,43.34,21.46,0.60,12144,10555,1589,0.91,98,39494,8463,9939,5553,4116,3231,2502,2705,1980,1931,1387,1989,1181,1583,1223,655,1342,732,997,908,848,943,938,792,834,805,720,709,564,713,538,630,582,475,565,530,529,492,525,0,0
56,73697428,11471,11508.52,37.52,2,43.21,21.24,0.60,12144,10555,1589,0.91,141,36238,10716,8989,4281,2989,3072,2394,2209,1432,1500,1514,1243,909,1194,662,664,829,849,877,627,649,639,503,752,460,450,482,431,467,522,384,433,387,331,425,332,305,344,353,0,0
57,73697512,11471,11508.52,37.52,2,43.09,21.02,0.60,12144,10555,1589,0.92,121,33294,11980,7307,2772,2026,2922,1770,1589,1187,1787,1957,940,1112,1102,550,566,633,963,838,579,548,359,435,568,401,366,307,313,434,391,320,329,277,283,310,332,250,223,268,0,0
58,73697606,11462,11508.52,46.52,2,43.16,20.80,0.60,12144,10555,1589,0.92,76,31467,12556,6296,2338,1991,2445,1957,853,1161,1722,1870,807,768,1321,628,864,653,740,871,541,570,219,409,502,338,262,265,238,338,345,235,249,249,184,299,212,165,174,178,0,0
59,73697691,11447,11508.52,61.52,2,43.54,20.75,0.60,12144,10555,1589,0.92,107,31728,14136,4541,2869,3138,1759,2900,1402,1077,1349,1907,767,919,1125,551,1086,692,626,924,552,458,258,256,575,329,308,219,239,392,392,219,252,272,148,280,253,174,173,226,0,0
60,73697775,11451,11508.52,57.52,2,43.83,20.63,0.60,12144,10555,1589,0.92,94,32878,16229,3459,4152,3668,1614,2281,784,1361,1068,1391,1157,1303,797,643,1359,900,869,904,538,535,519,511,452,444,317,315,261,394,392,197,252,283,186,200,351,273,321,236,0,0
61,73697860,11439,11508.52,69.52,2,44.34,20.74,0.60,12144,10555,1589,0.91,71,34756,18525,5834,4739,2433,2981,4195,2405,1665,2073,1988,1625,1783,889,852,1767,1242,1314,723,642,892,539,550,737,743,664,667,567,519,515,338,399,432,412,386,488,444,396,412,0,0
62,73697960,11452,11508.52,56.52,2,44.58,20.61,0.60,12144,10555,1589,0.91,52,36668,19721,9547,4485,4738,3401,3968,1896,2193,1577,2583,1264,1469,1398,805,1892,1313,1504,640,820,831,820,807,677,678,584,598,659,533,497,388,431,461,535,524,428,415,417,410,0,0
63,73698045,11468,11508.52,40.52,2,44.50,20.41,0.60,12144,10555,1589,0.91,69,37750,18852,11456,4263,5396,2482,4150,2619,1784,1888,2035,1442,1144,1991,872,2008,1330,1533,956,975,745,829,695,760,901,693,612,656,642,558,485,482,513,650,623,459,471,524,470,0,0
64,73698130,11469,11508.52,39.52,2,44.41,20.23,0.60,12144,10555,1589,0.92,114,37612,15141,9981,4926,3329,4050,5061,2413,2546,2294,2032,1959,1435,2559,1111,2200,1361,1404,1384,1010,1089,900,983,860,742,822,825,669,782,694,645,582,611,749,646,627,610,514,551,0,0
65,73698214,11483,11508.52,25.52,2,44.06,20.20,0.60,12144,10555,1589,0.92,99,36500,10173,6328,5614,4690,4172,3193,2210,1480,1622,2081,1200,1181,2146,728,1761,822,801,1146,772,882,922,780,710,838,609,667,604,627,606,591,473,517,595,435,559,477,490,442,0,0
66,73698315,11478,11508.52,30.52,2,43.81,20.10,0.60,12144,10555,1589,0.92,138,34644,6557,4586,4454,4530,3480,3836,1676,1789,2143,1919,1002,1256,1792,637,1617,594,726,941,961,716,729,687,632,471,583,479,576,450,536,577,423,488,465,393,430,392,443,409,0,0
67,73698393,11454,11508.52,54.52,2,44.00,19.97,0.60,12144,10555,1589,0.92,148,31112,7743,6724,4043,3780,5386,2527,2550,1946,2062,1469,1733,1658,1266,1005,1843,771,1060,897,1140,813,759,800,706,806,699,713,624,519,595,704,527,608,475,556,451,505,436,441,0,0
68,73698493,11440,11508.52,68.52,2,44.43,20.06,0.60,12144,10555,1589,0.92,178,25568,12150,10128,7062,6507,4867,3837,2338,2441,2340,2183,1861,1507,1047,1246,1818,714,1188,651,694,763,908,736,757,687,656,738,600,631,553,716,539,618,420,577,477,460,494,447,0,0
69,73698562,11468,10946.13,521.87,3,521.87,0.00,0.60,12144,10555,1589,0.45,102,20318,15824,11614,8447,7009,3609,3340,1708,1984,2435,2164,1378,1158,1190,1299,1657,576,1159,654,734,706,643,712,535,629,557,433,527,612,436,619,447,515,341,417,435,376,376,375,0,0
70,73698662,11463,10555.31,907.69,4,910.78,17.39,0.60,12144,10555,1589,0.01,113,14935,17881,10045,6550,5783,4928,4215,2241,2329,1528,1360,1260,1146,1729,1512,1630,492,1078,736,923,548,623,533,597,706,521,535,519,569,425,572,421,464,380,330,399,435,383,380,0,0
71,73698747,11468,10555.31,912.69,4,910.92,16.72,0.60,12144,10555,1589,0.01,76,11142,18245,7789,5490,6630,4740,4610,1653,1739,1518,1419,1141,861,1732,1312,1291,395,720,583,719,519,672,624,398,512,388,507,341,327,326,410,295,313,354,294,275,331,332,271,0,0
72,73698832,11488,10555.31,932.69,4,912.48,17.06,0.60,12144,10555,1589,0.01,92,9283,19114,6279,4656,7764,4265,4512,1083,2229,1587,1158,1037,891,1243,688,870,756,891,418,690,361,721,712,345,314,352,549,354,418,298,397,326,347,236,211,285,387,396,300,0,0
73,73698916,11486,10555.31,930.69,4,913.69,17.09,0.60,12144,10555,1589,0.01,137,8519,20873,4424,5221,9175,2981,3580,1371,2211,1118,991,789,640,1119,500,738,685,736,477,600,649,635,513,439,551,374,448,265,297,194,345,278,318,219,222,263,292,280,218,0,0
74,73699017,11491,10555.31,935.69,4,915.07,17.38,0.60,12144,10555,1589,0.01,116,8366,22586,3119,6503,8222,3924,4408,1608,3264,1272,1235,1033,793,1440,453,815,773,769,880,719,921,545,654,445,446,514,446,468,354,342,479,373,434,360,393,341,281,315,301,0,0
75,73699095,11489,10555.31,933.69,4,916.16,17.43,0.60,12144,10555,1589,0.01,79,9344,23148,5393,6315,8587,4148,2920,2481,2088,1724,1230,1180,1044,1875,680,840,855,775,1129,702,577,732,707,598,672,450,525,549,455,468,553,418,487,480,475,345,421,447,369,0,0
76,73699197,11483,10555.31,927.69,4,916.80,17.14,0.60,12144,10555,1589,0.01,149,11055,21889,7881,4003,10330,2570,3358,1829,2893,1158,1262,1100,1115,1993,808,855,749,639,964,617,814,635,642,538,649,582,515,403,476,475,507,365,436,498,408,390,446,351,363,0,0
77,73699280,11476,10555.31,920.69,4,917.01,16.71,0.60,12144,10555,1589,0.01,97,13181,18564,8708,4157,9178,3935,3016,2701,2164,1667,1409,1192,1197,1921,1070,893,705,638,589,740,1084,635,754,624,620,633,570,520,569,548,526,365,444,537,379,474,354,377,350,0,0
78,73699364,11479,10555.31,923.69,4,917.34,16.35,0.60,12144,10555,1589,0.01,160,15188,14875,7504,5693,8160,3911,2393,1625,2634,1370,970,970,841,1462,1062,759,456,539,565,679,748,664,486,494,631,468,442,541,478,479,432,249,340,433,277,356,303,350,311,0,0
79,73699449,11471,10555.31,915.69,4,917.26,15.96,0.60,12144,10555,1589,0.01,203,16321,12892,6393,6350,8136,3459,2257,1515,2479,1174,590,558,535,1359,836,683,362,391,585,503,620,546,342,299,544,323,255,410,312,299,243,197,204,307,174,265,227,247,197,0,0
80,73699549,11475,10555.31,919.69,4,917.37,15.60,0.60,12144,10555,1589,0.01,187,16811,12155,5838,6423,7839,3527,2198,1370,2348,1328,640,467,513,1249,851,520,274,401,664,419,568,436,262,198,507,232,183,328,208,188,183,151,152,249,140,175,231,154,109,0,0
81,73699634,11473,10555.31,917.69,4,917.39,15.26,0.60,12144,10555,1589,0.01,133,17389,11240,5045,6102,7719,4020,2243,1466,2071,1585,808,455,313,1232,661,520,390,423,742,475,622,311,188,254,589,194,185,242,157,182,120,155,144,245,143,125,241,145,108,0,0
82,73699719,11469,10555.31,913.69,4,917.23,14.95,0.60,12144,10555,1589,0.01,73,18245,10336,4186,5391,7074,4272,2592,1606,2072,1535,849,529,413,1039,682,596,453,410,774,482,639,283,137,217,567,132,180,197,90,165,118,127,124,205,151,144,193,139,80,0,0
83,73699812,11468,10555.31,912.69,4,917.05,14.68,0.60,12144,10555,1589,0.01,52,18024,9692,3308,4488,6231,4566,3079,1563,2662,2130,1294,715,511,1396,1032,795,605,479,876,731,898,493,292,232,625,235,339,305,267,218,302,214,199,289,188,168,239,251,175,0,0
84,73699897,11467,10555.31,911.69,4,916.85,14.43,0.60,12144,10555,1589,0.01,71,15678,8322,2753,2932,4449,3421,2410,1685,2210,1749,955,954,772,1224,685,515,386,288,795,652,757,311,256,328,584,260,338,199,253,222,299,210,174,266,169,179,176,167,141,0,0
85,73699982,11457,10555.31,901.69,4,916.28,14.45,0.60,12144,10555,1589,0.01,147,14798,8082,2728,2206,3337,2793,2034,2110,1470,1154,856,686,656,907,743,589,390,306,633,721,741,258,321,463,455,321,442,266,299,217,255,243,255,222,160,160,128,185,169,0,0
86,73700082,11449,10555.31,893.69,4,915.48,14.79,0.60,12144,10555,1589,0.01,86,14950,9018,3763,2836,3638,1645,1140,1707,1603,1240,727,775,493,797,813,638,416,379,870,472,418,413,456,379,571,299,357,208,330,193,275,248,296,227,169,212,176,155,187,0,0
87,73700167,11449,10555.31,893.69,4,914.73,15.07,0.60,12144,10555,1589,0.01,151,15527,10448,5196,3697,4075,2176,1793,2450,891,1344,673,907,716,875,856,681,463,479,1072,437,576,379,357,514,333,360,318,327,393,276,370,296,359,281,217,259,277,212,189,0,0
88,73700251,11450,10555.31,894.69,4,914.06,15.25,0.60,12144,10555,1589,0.01,173,16282,11645,5982,3357,2157,2705,1705,1420,1944,1283,1491,1201,1484,1308,1116,964,731,764,1203,808,826,561,716,546,660,470,534,538,506,489,575,469,507,441,382,356,359,373,400,0,0
89,73700336,11446,10555.31,890.69,4,913.31,15.56,0.60,12144,10555,1589,0.01,91,17215,12009,5865,3638,3867,2591,2552,2720,1431,1718,1299,1046,1686,1296,1005,934,731,786,783,923,624,778,586,762,602,585,534,457,399,511,620,489,502,461,437,411,398,394,359,0,0
90,73700437,11453,10555.31,897.69,4,912.82,15.55,0.60,12144,10555,1589,0.01,153,18059,11145,5133,4475,4869,2646,1938,1414,1982,1770,1323,1336,1448,1144,824,845,714,789,709,777,796,663,764,629,687,668,592,540,479,497,624,473,461,442,449,459,454,395,415,0,0
91,73700525,11459,10555.31,903.69,4,912.54,15.39,0.60,12144,10555,1589,0.01,172,18587,9225,4466,4395,3315,2444,2201,2453,1389,1335,1455,1389,833,845,583,648,546,651,852,501,777,519,564,587,525,374,467,527,517,378,498,343,303,311,328,334,306,317,298,0,0
92,73700649,11464,10555.31,908.69,4,912.43,15.18,0.60,12144,10555,1589,0.01,91,18627,6882,3772,3044,3087,1427,1574,1912,1277,1471,1196,1137,873,777,585,555,395,495,927,413,502,433,546,390,416,427,322,432,526,324,409,256,190,236,246,230,237,250,235,0,0
93,73700698,11469,10555.31,913.69,4,912.46,14.96,0.60,12144,10555,1589,0.01,57,18381,4959,3030,1988,3409,1223,1207,2237,737,1070,983,830,890,694,711,618,273,382,880,300,425,321,554,240,232,315,257,391,405,206,234,208,229,178,179,173,133,189,137,0,0
