count,time,value,target,absdiff,type,avg,std,force,high,low,scale,p,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9,FFT10,FFT11,FFT12,FFT13,FFT14,FFT15,FFT16,FFT17,FFT18,FFT19,FFT20,FFT21,FFT22,FFT23,FFT24,FFT25,FFT26,FFT27,FFT28,FFT29,FFT30,FFT31,FFT32,FFT33,FFT34,FFT35,FFT36,FFT37,FFT38,FFT39,FFT40,FFT41,FFT42
186,74237683,11696,10550.54,1145.46,4,1159.85,47.49,0.60,12119,10551,1568,-0.32,73,15574,8536,5819,2840,2442,2525,2394,2690,2168,1817,1601,2290,1588,1791,1546,1137,554,807,1035,707,631,752,624,568,612,610,657,737,361,545,377,627,518,409,396,408,437,527,391,0,0
187,74237768,11702,10550.54,1151.46,4,1159.73,47.16,0.60,12119,10551,1568,-0.32,56,14089,11563,5198,3939,3570,3330,2193,2192,1640,1876,991,2091,1745,1327,1626,1180,449,617,736,696,580,481,486,517,448,726,417,632,407,401,309,553,476,381,358,440,383,411,370,0,0
188,74237868,11716,10550.54,1165.46,4,1159.81,46.83,0.60,12119,10551,1568,-0.32,68,12695,13111,4130,4749,3272,2249,1903,1879,2070,1012,1333,1385,1562,926,1609,1196,408,402,501,479,419,491,422,388,441,472,457,368,478,259,264,495,439,363,344,385,257,309,232,0,0
189,74237953,11720,10550.54,1169.46,4,1159.95,46.51,0.60,12119,10551,1568,-0.32,123,11332,13108,2625,4045,2587,2785,1774,1769,1571,1132,1629,1283,1314,835,1777,1385,537,300,552,332,347,523,347,311,383,496,466,333,543,238,292,504,473,392,341,214,257,369,267,0,0
190,74238037,11708,10550.54,1157.46,4,1159.91,46.20,0.60,12119,10551,1568,-0.32,170,9471,11118,2801,3623,4042,2955,1715,2140,2380,1177,1011,1623,759,1072,1849,1519,672,358,732,508,472,510,532,487,505,619,330,487,440,248,325,525,498,380,284,331,340,266,294,0,0
191,74238122,11693,10550.54,1142.46,4,1159.68,45.93,0.60,12119,10551,1568,-0.32,178,7523,7806,4861,5797,4705,2305,2424,2130,2155,1353,1831,1586,1123,1410,1725,1573,716,513,775,706,645,797,587,513,681,477,640,652,348,382,411,604,557,391,337,525,388,410,342,0,0
192,74238238,11672,10550.54,1121.46,4,1159.17,45.83,0.60,12119,10551,1568,-0.32,136,7843,8568,7451,7568,3075,4153,2525,2926,2790,2140,2681,1427,2041,1867,1564,1678,846,889,854,930,872,814,843,854,737,813,873,701,641,651,602,780,684,501,559,628,502,546,525,0,0
193,74238316,11640,10550.54,1089.46,4,1158.25,46.21,0.60,12119,10551,1568,-0.32,89,12479,14622,9805,6883,6351,4722,4455,3663,3884,2732,2298,2399,3045,2409,1359,1964,1034,1335,1127,1184,1155,1101,1141,926,1080,941,742,741,957,855,743,920,774,644,780,617,715,627,632,0,0
194,74238401,11671,10550.54,1120.46,4,1157.76,46.11,0.60,12119,10551,1568,-0.32,57,18141,20799,10857,5899,8235,3866,3864,3622,3319,2117,2308,2213,2289,1892,1221,1945,712,921,682,682,649,717,719,658,578,576,721,663,741,605,483,667,502,455,567,431,474,441,400,0,0
195,74238485,11728,10550.54,1177.46,4,1158.01,45.87,0.60,12119,10551,1568,-0.32,88,20697,24063,12129,6195,9766,4028,3404,3373,2162,1751,1595,2050,2209,1271,1482,1855,1106,747,672,712,617,591,501,499,396,343,576,457,643,465,405,399,454,332,465,269,418,330,251,0,0
196,74238570,11736,10550.54,1185.46,4,1158.36,45.68,0.60,12119,10551,1568,-0.32,156,21807,26642,13995,7258,10272,3832,2055,2449,2194,1236,1722,2036,2164,1225,1351,1577,1319,686,669,688,532,419,518,360,429,286,467,360,473,274,257,275,330,222,324,273,256,226,245,0,0
