count,time,value,target,absdiff,type,avg,std,force,high,low,scale,p,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9,FFT10,FFT11,FFT12,FFT13,FFT14,FFT15,FFT16,FFT17,FFT18,FFT19,FFT20,FFT21,FFT22,FFT23,FFT24,FFT25,FFT26,FFT27,FFT28,FFT29,FFT30,FFT31,FFT32,FFT33,FFT34,FFT35,FFT36,FFT37,FFT38,FFT39,FFT40,FFT41,FFT42
10,74018465,11365,10511.03,853.97,4,851.79,9.36,0.60,11867,10511,1356,-0.07,50,21062,9099,8556,2339,2252,1906,1193,812,1266,1633,894,795,1128,878,468,1152,1000,587,432,447,423,393,411,445,375,337,311,314,274,307,269,328,111,242,314,234,283,206,192,0,0
11,74018546,11374,10730.70,643.30,1,643.30,0.00,0.60,11867,10511,1356,0.21,89,20749,7909,7947,2109,1875,1949,1580,1246,1422,1113,708,1236,1554,523,567,1180,1056,623,355,537,324,325,350,327,240,275,348,389,223,320,300,323,125,281,254,252,235,201,206,0,0
12,74018635,11373,11324.61,48.39,2,48.39,0.00,0.60,11867,10511,1356,0.94,149,19799,5907,6280,1789,1544,2350,888,742,1608,1309,886,1450,1916,374,705,1248,1081,587,344,446,386,401,394,512,383,314,310,367,277,344,353,353,203,334,201,223,254,251,236,0,0
13,74018732,11374,11324.61,49.39,2,48.89,0.50,0.60,11867,10511,1356,0.94,102,18531,3969,5482,1762,2015,1750,1245,1041,1597,1100,496,1272,1776,424,594,1104,917,372,347,300,411,333,374,333,233,277,272,278,251,201,289,265,162,269,150,127,244,161,129,0,0
14,74018819,11368,11324.61,43.39,2,47.05,2.62,0.60,11867,10511,1356,0.94,77,17183,3297,5810,1302,1665,1908,912,989,1981,597,549,1178,1495,609,687,1162,864,267,452,362,348,185,262,361,207,230,329,311,295,180,313,275,229,210,233,194,194,208,200,0,0
15,74018904,11363,11324.61,38.39,2,44.89,4.39,0.60,11867,10511,1356,0.94,39,15339,4100,6586,1286,1751,2284,1573,1456,1643,874,570,1376,1368,748,727,1190,735,263,429,395,382,368,468,290,287,301,205,325,226,130,295,259,265,134,267,222,179,213,147,0,0
16,74018989,11365,11324.61,40.39,2,43.99,4.32,0.60,11867,10511,1356,0.94,111,13325,5486,6679,1926,2473,1543,1330,1083,2069,762,446,1233,1555,676,622,1091,577,343,260,297,527,344,270,338,263,408,278,267,173,155,260,240,290,139,246,195,260,165,201,0,0
17,74019082,11370,11324.61,45.39,2,44.22,3.98,0.60,11867,10511,1356,0.94,117,11797,6530,6028,2143,2410,1711,1345,1340,1811,682,481,1029,1637,452,492,898,580,408,273,256,461,228,348,181,213,321,251,166,179,170,168,154,242,156,151,123,194,147,118,0,0
18,74019167,11376,11324.61,51.39,2,45.25,4.45,0.60,11867,10511,1356,0.93,114,10989,7131,5603,2254,2207,1972,1564,1303,1891,543,291,1189,1395,537,605,573,781,284,192,190,514,132,405,105,175,287,258,154,140,157,180,137,132,128,170,99,206,148,99,0,0
19,74019252,11372,11324.61,47.39,2,45.51,4.23,0.60,11867,10511,1356,0.93,137,10502,8137,5136,2536,1465,2305,1724,1025,2033,684,346,1101,1334,656,744,438,895,343,309,377,326,355,377,324,356,392,329,190,178,129,263,195,119,97,182,128,153,204,160,0,0
20,74019352,11369,11324.61,44.39,2,45.39,4.00,0.60,11867,10511,1356,0.94,134,10026,9475,4157,2335,1490,1777,1201,1438,1807,547,425,1434,1227,573,583,506,784,405,356,377,269,352,267,279,300,363,237,158,184,119,221,151,86,87,119,118,116,142,146,0,0
21,74019437,11365,11324.61,40.39,2,44.89,4.08,0.60,11867,10511,1356,0.94,112,9596,10334,3399,1899,1573,1695,1217,1396,1662,321,529,1717,1056,632,378,617,761,334,299,408,159,421,152,285,280,327,172,164,204,115,204,124,80,95,104,90,81,139,162,0,0
22,74019521,11346,11324.61,21.39,2,42.75,7.80,0.60,11867,10511,1356,0.93,113,9826,11025,2696,1428,2030,2084,1591,1627,1124,613,711,1553,1024,965,621,1015,968,329,497,619,317,264,274,428,425,282,202,306,285,159,211,178,192,168,197,225,199,167,169,0,0
23,74019606,11350,11324.61,25.39,2,41.30,8.87,0.60,11867,10511,1356,0.93,88,10456,11797,1971,1126,2512,2754,1858,2212,1218,898,600,1406,597,1089,452,867,894,299,344,582,222,362,205,369,381,266,121,268,230,129,148,137,132,110,151,186,155,106,124,0,0
24,74019706,11362,11324.61,37.39,2,41.00,8.59,0.60,11867,10511,1356,0.93,53,10189,11668,2137,1541,3216,3510,1863,2460,1361,727,678,1098,537,1410,538,553,642,399,438,710,332,451,250,306,336,274,248,394,294,217,150,189,126,150,194,236,197,156,183,0,0
25,74019791,11361,11324.61,36.39,2,40.67,8.36,0.60,11867,10511,1356,0.93,112,9401,11312,2709,2228,3492,3567,1320,2102,948,1134,760,1203,383,1293,433,597,671,359,380,683,280,470,164,240,294,243,208,354,274,161,101,154,116,91,110,150,117,101,103,0,0
26,74019869,11355,11324.61,30.39,2,39.99,8.48,0.60,11867,10511,1356,0.93,103,9209,10783,3376,3067,3979,3533,1243,2145,1134,1189,535,1008,390,1296,295,800,854,436,348,751,305,547,132,286,192,315,298,433,198,178,185,208,162,113,133,173,106,139,113,0,0
27,74019954,11355,11324.61,30.39,2,39.39,8.53,0.60,11867,10511,1356,0.93,98,9526,9097,5122,4480,3617,2509,1871,2424,968,1599,799,1319,425,1436,245,925,911,534,552,466,372,393,417,426,481,343,295,465,340,275,270,270,202,168,212,237,218,239,242,0,0
28,74020061,11356,11324.61,31.39,2,38.92,8.49,0.60,11867,10511,1356,0.93,123,10051,6814,6766,4911,2409,3289,1168,1974,1239,1173,927,1189,442,1266,320,770,650,496,653,589,556,507,366,385,297,340,320,248,424,295,232,218,138,156,213,207,236,181,164,0,0
29,74020137,11358,11324.61,33.39,2,38.61,8.34,0.60,11867,10511,1356,0.93,120,10430,5806,7105,3947,2908,3055,1566,2085,761,1642,815,751,786,1097,552,566,517,432,653,697,560,497,249,300,289,274,301,212,426,284,189,199,99,202,227,201,181,188,194,0,0
30,74020223,11363,11324.61,38.39,2,38.60,8.12,0.60,11867,10511,1356,0.93,81,10560,5791,6776,3493,3050,2767,1565,1887,627,1683,636,516,860,963,613,524,313,428,443,637,479,456,400,383,294,290,217,270,300,217,128,146,91,215,206,168,105,149,141,0,0
31,74020308,11360,11324.61,35.39,2,38.44,7.95,0.60,11867,10511,1356,0.94,130,10495,6068,6445,3545,2893,2846,1601,1949,525,1764,666,503,814,873,663,509,275,399,293,532,499,458,393,352,227,298,207,281,242,165,83,130,115,210,151,99,100,116,146,0,0
32,74020408,11355,11324.61,30.39,2,38.05,7.94,0.60,11867,10511,1356,0.94,90,10042,6401,6714,3397,3321,2399,1538,1935,454,2149,978,781,553,616,827,478,189,486,183,419,529,406,437,394,259,236,197,238,244,152,121,137,142,252,101,90,128,144,158,0,0
33,74020493,11368,11324.61,43.39,2,38.30,7.84,0.60,11867,10511,1356,0.94,125,9642,6551,7038,3144,3606,2223,1347,2051,327,2249,1038,816,502,567,876,434,132,492,125,397,514,397,454,401,232,246,222,272,196,147,92,134,148,231,85,66,106,117,138,0,0
34,74020586,11372,11324.61,47.39,2,38.69,7.89,0.60,11867,10511,1356,0.93,142,9313,6495,7133,3103,3678,2019,1313,2221,416,2254,930,693,522,551,1041,488,208,502,195,471,499,450,421,390,229,244,234,286,190,129,102,153,183,194,103,66,115,124,150,0,0
35,74020671,11379,11324.61,54.39,2,39.35,8.33,0.60,11867,10511,1356,0.93,85,9439,6762,7497,2804,3417,2047,1584,2476,736,2095,625,810,366,361,947,452,113,572,227,527,465,496,411,414,208,305,186,210,227,211,128,163,120,249,71,104,102,125,182,0,0
36,74020756,11387,11324.61,62.39,2,40.27,9.33,0.60,11867,10511,1356,0.93,51,10512,7688,8539,3320,3349,1202,1284,2653,568,2520,901,659,595,324,772,381,237,715,424,614,697,318,633,346,388,249,393,383,371,323,262,252,140,351,193,206,247,252,182,0,0
37,74020840,11396,11324.61,71.39,2,41.47,10.93,0.60,11867,10511,1356,0.92,83,12651,8841,9060,5367,5096,2326,2023,2783,1397,1628,1304,807,966,561,794,397,454,814,659,553,719,687,426,580,413,506,456,569,433,367,401,359,218,406,340,286,321,261,319,0,0
38,74020941,11385,11324.61,60.39,2,42.17,11.31,0.60,11867,10511,1356,0.92,51,15515,9559,7527,6372,5189,2975,2367,3070,1479,2449,1215,1476,1259,952,1006,466,728,834,825,677,637,726,804,570,691,646,528,634,521,470,598,523,380,449,489,400,365,402,359,0,0
39,74021025,11384,11324.61,59.39,2,42.78,11.56,0.60,11867,10511,1356,0.92,96,18401,9556,4166,4940,3050,1970,1910,2655,1667,2314,1150,1442,990,1039,1138,333,858,684,770,857,883,657,664,669,488,508,547,415,459,441,629,547,404,336,415,356,364,365,361,0,0
40,74021110,11398,11324.61,73.39,2,43.84,12.65,0.60,11867,10511,1356,0.92,110,20843,8569,4364,3766,4362,2741,2381,2819,2080,1753,1694,1078,913,1210,1405,331,1046,714,774,929,909,822,743,537,678,710,575,525,487,471,673,592,459,290,332,384,426,378,412,0,0
41,74021207,11380,11324.61,55.39,2,44.22,12.61,0.60,11867,10511,1356,0.92,62,22439,7153,5746,4685,5142,2876,1809,1895,1830,1776,1177,842,677,876,1300,337,981,612,563,536,561,478,701,533,365,430,355,500,365,336,522,490,345,237,263,303,280,306,249,0,0
42,74021298,11377,11324.61,52.39,2,44.48,12.49,0.60,11867,10511,1356,0.92,142,23072,5185,6221,4731,4378,2599,2146,1986,2492,1646,1061,1233,946,831,1482,198,1154,774,622,509,721,537,529,348,484,482,429,491,407,367,491,500,350,313,342,286,254,235,308,0,0
43,74021383,11387,11324.61,62.39,2,45.04,12.68,0.60,11867,10511,1356,0.92,164,22616,3465,4863,2536,5921,4240,2784,1683,1578,1757,1540,1371,1115,692,1603,163,1220,818,574,643,728,596,782,601,501,621,505,376,471,449,477,549,381,426,427,299,367,346,293,0,0
44,74021468,11389,11324.61,64.39,2,45.63,12.92,0.60,11867,10511,1356,0.92,200,21140,5040,3276,3560,7245,3652,1947,1963,2501,2298,1403,988,1043,667,1571,184,1140,691,564,732,584,596,503,490,578,468,487,494,507,528,460,594,393,503,419,366,380,364,382,0,0
45,74021558,11402,11324.61,77.39,2,46.56,13.81,0.60,11867,10511,1356,0.91,210,18528,8150,4849,5428,5192,4199,3206,2102,1971,1611,1403,1330,1261,1132,1751,248,1262,792,871,892,897,802,794,694,597,622,523,631,505,584,466,651,432,570,413,487,405,403,428,0,0
46,74021642,11402,11324.61,77.39,2,47.45,14.55,0.60,11867,10511,1356,0.91,215,15239,11147,7055,5675,5895,5283,2074,2081,2316,1778,1527,1590,1343,1487,1871,277,1293,916,1113,816,910,708,680,687,712,737,675,623,520,579,458,699,462,573,442,498,470,464,428,0,0
47,74021727,11378,11324.61,53.39,2,47.61,14.38,0.60,11867,10511,1356,0.91,118,12210,12948,8147,4223,7203,4236,2366,1467,1579,1335,1055,1036,878,1012,1421,491,863,600,795,487,573,507,518,454,485,427,493,347,377,367,268,566,301,371,329,261,313,271,340,0,0
48,74021827,11384,11324.61,59.39,2,47.93,14.31,0.60,11867,10511,1356,0.91,108,9244,12902,7118,3599,6275,4976,1241,1674,1510,1483,1694,1328,1074,1113,1328,292,883,768,640,681,774,597,595,505,541,567,385,397,460,362,313,627,368,329,406,328,312,331,288,0,0
49,74021912,11398,11324.61,73.39,2,48.60,14.70,0.60,11867,10511,1356,0.91,77,6078,10861,5051,5359,6928,5778,2305,1862,1406,1180,1380,1450,1267,936,1060,247,801,761,418,678,767,418,448,449,516,510,458,401,375,276,267,594,348,259,350,367,322,319,350,0,0
50,74021997,11399,11324.61,74.39,2,49.26,15.07,0.60,11867,10511,1356,0.91,102,4639,7842,5811,6316,8118,4684,1697,1788,1383,1606,1076,1197,1344,771,800,243,709,687,494,480,404,539,587,469,452,421,464,369,265,234,208,546,326,283,283,347,337,292,268,0,0
51,74022090,11403,11324.61,78.39,2,49.99,15.56,0.60,11867,10511,1356,0.90,134,5269,6113,7558,5192,7167,5654,2239,1856,1120,1144,1458,747,1123,680,527,290,616,546,615,409,539,459,312,373,511,532,322,347,308,277,184,517,332,364,300,291,293,306,298,0,0
52,74022175,11412,11324.61,87.39,2,50.90,16.42,0.60,11867,10511,1356,0.90,67,6932,6943,8345,4497,7093,5349,2006,1866,1305,1186,1544,984,838,830,505,365,552,474,762,624,728,467,562,456,372,347,356,330,395,351,197,512,382,471,370,298,288,275,275,0,0
53,74022260,11424,11324.61,99.39,2,52.05,17.83,0.60,11867,10511,1356,0.90,157,9373,9409,7152,6168,8592,4952,2229,2210,1186,1441,1068,1120,625,874,485,400,445,477,652,664,431,599,420,465,622,525,515,388,462,432,235,524,450,543,417,379,380,359,348,0,0
54,74022344,11441,11324.61,116.39,2,53.55,20.11,0.60,11867,10511,1356,0.89,151,13221,12960,4724,7728,7076,6995,3296,3127,2543,1974,2462,1705,1517,1412,1022,896,824,981,866,906,955,862,914,822,657,820,674,665,614,636,432,683,654,691,563,584,555,539,524,0,0
55,74022445,11440,11324.61,115.39,2,54.96,21.91,0.60,11867,10511,1356,0.88,183,18280,16393,7853,7065,5794,5702,2988,3755,2082,2031,2375,1563,1924,1422,1172,1012,833,1101,858,837,1080,768,742,709,830,631,659,714,595,636,476,676,696,637,566,582,533,513,499,0,0
56,74022529,11440,11324.61,115.39,2,56.30,23.43,0.60,11867,10511,1356,0.88,155,22784,18025,11095,4236,7108,5085,2586,3512,2521,2132,1356,1559,1931,1368,1255,1013,765,1068,889,840,691,853,857,798,651,748,678,604,576,569,480,629,696,526,549,503,506,505,503,0,0
57,74022614,11438,11324.61,113.39,2,57.54,24.62,0.60,11867,10511,1356,0.87,122,26846,16929,11926,5222,5730,6547,3289,4066,2247,2141,2425,2100,1957,1778,1761,1363,1072,1278,1222,1155,1063,975,1003,833,909,857,790,695,738,653,638,743,847,615,695,644,660,634,590,0,0
58,74022714,11431,11324.61,106.39,2,58.58,25.36,0.60,11867,10511,1356,0.87,133,30435,13248,9557,8167,4792,4715,3443,3242,2792,2230,2313,1624,1222,1569,1743,1286,948,1011,1056,960,1110,900,961,931,912,764,766,785,762,635,676,748,876,658,703,685,617,574,584,0,0
59,74022792,11434,11324.61,109.39,2,59.64,26.12,0.60,11867,10511,1356,0.87,92,32909,8292,5085,8584,5889,4729,2738,3292,2652,2500,1573,1579,1380,1412,1748,1234,918,861,958,948,910,1082,1120,746,784,784,685,739,676,594,681,759,896,745,684,662,604,625,597,0,0
60,74022877,11432,11324.61,107.39,2,60.61,26.72,0.60,11867,10511,1356,0.87,126,34126,5986,5566,5647,4938,5455,3279,2698,2387,1497,1797,1712,1774,1273,1731,1177,991,957,1041,1093,928,821,776,893,953,712,687,568,518,517,632,745,892,802,638,577,597,548,484,0,0
61,74022962,11429,11324.61,104.39,2,61.49,27.15,0.60,11867,10511,1356,0.86,180,34202,6882,7379,5272,3015,3800,1956,2762,2249,1743,1468,1138,1543,779,1381,858,900,948,920,864,819,757,881,532,483,592,620,539,453,388,465,638,761,685,441,390,379,407,426,0,0
62,74023062,11424,11324.61,99.39,2,62.23,27.39,0.60,11867,10511,1356,0.86,188,33345,8294,8097,6232,3458,4178,2287,2451,1378,1736,890,806,1111,497,1112,587,920,990,772,560,577,744,470,633,659,497,474,592,520,376,365,604,670,546,346,396,384,457,350,0,0
63,74023147,11421,11324.61,96.39,2,62.89,27.53,0.60,11867,10511,1356,0.86,148,30765,9519,6153,5760,3581,4317,2265,2977,2605,1497,1611,1547,1034,940,1119,782,1305,1346,942,883,828,705,927,619,591,623,575,602,682,536,388,670,689,457,465,524,510,396,446,0,0
64,74023231,11423,11324.61,98.39,2,63.56,27.69,0.60,11867,10511,1356,0.86,138,26557,10350,4275,3784,3438,2688,2580,2150,1598,1900,1419,1448,1145,1091,656,624,1240,1185,695,833,708,709,607,699,672,661,687,474,620,580,325,658,593,337,538,494,448,480,490,0,0
65,74023332,11412,11324.61,87.39,2,64.00,27.62,0.60,11867,10511,1356,0.86,168,22959,10434,4544,2939,2824,2385,1941,1861,1698,1341,860,861,1047,870,728,540,953,721,550,499,512,605,695,465,462,362,444,390,355,449,207,552,419,275,445,294,262,374,309,0,0
66,74023416,11402,11324.61,77.39,2,64.24,27.43,0.60,11867,10511,1356,0.86,135,20700,10134,4692,2299,2168,1906,1665,1546,1516,1111,681,697,893,651,862,587,787,518,584,384,416,381,604,418,313,339,296,374,225,368,171,500,312,277,352,169,195,267,291,0,0
67,74023501,11407,11324.61,82.39,2,64.57,27.29,0.60,11867,10511,1356,0.86,163,19314,9697,4513,1766,2062,1812,1490,1417,1485,1086,607,654,834,583,877,593,784,517,685,417,339,420,562,396,267,201,301,258,240,249,199,425,289,250,316,103,129,235,252,0,0
68,74023579,11414,11324.61,89.39,2,65.00,27.25,0.60,11867,10511,1356,0.86,91,18502,9338,4253,1566,2125,1899,1226,1168,1289,933,585,446,822,451,1047,692,676,411,735,458,358,462,547,380,261,165,275,240,210,207,217,353,316,228,316,71,105,238,217,0,0
69,74023679,11401,10836.46,564.54,3,564.54,0.00,0.60,11867,10511,1356,0.31,126,18547,9110,4043,2087,3480,3041,1722,1788,1994,1196,792,941,1076,766,1202,980,527,297,1004,704,429,596,698,562,373,341,546,347,339,385,236,375,478,331,322,210,187,333,378,0,0
70,74023764,11395,10511.03,883.97,4,854.47,12.63,0.60,11867,10511,1356,-0.08,187,19165,8306,4360,4994,4542,2961,2925,2283,1680,1587,1470,1678,1278,1323,1243,1363,598,526,1320,840,594,567,598,699,566,551,605,503,662,624,373,498,694,556,311,416,395,361,419,0,0
71,74023864,11393,10511.03,881.97,4,856.59,14.17,0.60,11867,10511,1356,-0.08,199,20042,7806,6022,7087,3464,2977,2086,2325,2383,1855,1652,1628,1269,1623,1108,1558,753,822,1244,695,826,866,929,794,666,574,539,551,780,688,439,556,790,683,436,485,483,518,493,0,0
72,74023933,11402,10511.03,890.97,4,859.04,16.28,0.60,11867,10511,1356,-0.09,105,20797,8006,7356,6354,3274,3376,2762,2357,1476,1457,1256,1074,1126,1478,726,1523,782,941,821,669,737,730,570,717,521,540,635,447,569,524,345,470,705,615,541,404,391,422,492,0,0
73,74024034,11409,10511.03,897.97,4,861.64,18.48,0.60,11867,10511,1356,-0.10,75,21063,8127,7102,4307,3338,1866,1725,2022,1754,1478,1376,1307,1185,1280,527,1523,865,1017,596,732,483,591,731,690,546,470,576,423,349,324,267,395,615,519,609,408,403,369,347,0,0
74,74024118,11410,10511.03,898.97,4,863.97,20.05,0.60,11867,10511,1356,-0.11,151,20750,7735,5260,4934,2326,2425,2195,2184,1049,983,1004,1261,948,780,469,1340,735,784,707,422,526,614,464,502,423,414,342,453,407,218,225,347,530,394,536,359,323,331,361,0,0
75,74024203,11408,10511.03,896.97,4,865.91,20.94,0.60,11867,10511,1356,-0.11,131,19698,6458,3878,5928,2256,2260,1645,2234,1439,1276,1010,1167,948,559,561,1325,822,543,1039,537,759,551,639,572,484,375,406,409,568,269,269,374,492,343,332,353,349,347,320,0,0
76,74024303,11390,10511.03,878.97,4,866.64,20.57,0.60,11867,10511,1356,-0.11,80,17342,4616,6124,5041,3821,2668,2748,2821,1705,1565,1489,1130,1178,874,930,1525,1111,614,1397,961,768,705,774,683,678,624,633,442,696,469,359,478,537,436,389,467,500,444,436,0,0
77,74024381,11385,10511.03,873.97,4,867.02,20.09,0.60,11867,10511,1356,-0.11,80,14055,5633,9238,3525,4084,3710,2846,2533,1717,1468,1529,1376,1339,1265,1290,1719,1434,953,1393,1153,827,943,812,810,671,705,669,705,659,672,442,576,576,563,589,535,484,455,445,0,0
78,74024482,11383,10511.03,871.97,4,867.27,19.61,0.60,11867,10511,1356,-0.11,125,10749,8340,10843,4949,2844,2562,2659,3117,1924,1656,1249,1278,1028,1304,1377,1701,1546,1211,901,838,1009,739,936,773,793,646,609,798,498,754,455,596,548,613,691,488,458,492,479,0,0
79,74024551,11393,10511.03,881.97,4,867.97,19.39,0.60,11867,10511,1356,-0.11,152,8653,10688,10059,5836,3115,2588,2850,2393,1303,1377,1425,945,726,992,1201,1493,1447,1251,715,705,798,725,563,652,496,609,572,560,422,666,370,513,419,528,558,392,456,391,377,0,0
80,74024651,11389,10511.03,877.97,4,868.42,19.06,0.60,11867,10511,1356,-0.11,178,8103,11814,7239,4324,3116,2805,2316,3037,1857,1437,1569,1215,1106,702,1061,1383,1375,1218,920,866,617,684,787,645,667,537,560,465,545,554,367,497,372,477,371,446,436,398,398,0,0
81,74024736,11391,10511.03,879.97,4,868.93,18.79,0.60,11867,10511,1356,-0.11,195,8667,11607,6446,2968,2386,1906,2843,2099,996,1091,903,1048,1186,631,633,1014,1024,851,979,742,724,500,491,511,455,442,384,551,537,319,292,390,258,331,279,386,273,317,288,0,0
82,74024820,11392,10511.03,880.97,4,869.43,18.55,0.60,11867,10511,1356,-0.11,167,9232,10724,6872,2949,1282,1336,2564,2042,985,741,813,863,1193,573,500,808,738,452,943,473,668,513,573,406,423,421,368,636,539,203,305,391,267,276,371,294,294,244,254,0,0
83,74024905,11379,10511.03,867.97,4,869.37,18.18,0.60,11867,10511,1356,-0.11,148,9919,8371,7689,3206,2472,2312,3881,1789,1261,1201,1255,764,955,882,363,840,713,493,853,544,456,533,665,517,499,424,393,404,347,277,368,417,308,276,460,230,300,278,272,0,0
84,74025005,11389,10511.03,877.97,4,869.70,17.90,0.60,11867,10511,1356,-0.11,195,10711,7009,7452,3084,3472,2308,3334,2106,1110,1154,911,1050,682,1041,325,699,550,530,537,544,520,403,562,357,358,512,416,396,287,374,387,405,307,251,405,295,247,287,265,0,0
85,74025083,11385,10511.03,873.97,4,869.86,17.58,0.60,11867,10511,1356,-0.11,171,11297,7625,6073,2299,2834,1598,3564,1713,1076,740,744,1105,829,1032,418,528,341,582,546,441,551,467,677,394,363,295,276,479,333,401,345,349,262,219,231,313,254,201,211,0,0
86,74025185,11379,10511.03,867.97,4,869.79,17.27,0.60,11867,10511,1356,-0.11,117,11543,9121,4627,1585,2868,2135,3518,1973,775,1002,942,779,1054,920,572,385,211,614,715,325,340,335,477,254,293,397,270,459,380,379,284,286,218,220,247,225,227,231,210,0,0
87,74025268,11382,10511.03,870.97,4,869.83,16.97,0.60,11867,10511,1356,-0.11,104,11451,10381,4675,1822,3475,1869,3208,1594,823,726,728,696,1037,628,797,229,173,553,765,227,276,243,535,240,234,354,254,349,309,272,172,189,150,191,288,142,129,182,132,0,0
88,74025353,11382,10511.03,870.97,4,869.87,16.69,0.60,11867,10511,1356,-0.11,108,10804,10756,5594,1807,2700,2270,3325,1770,1029,838,776,1176,1267,743,1096,434,367,651,849,423,538,474,352,357,449,340,366,424,353,319,273,279,255,316,444,259,220,224,241,0,0
89,74025438,11374,10511.03,862.97,4,869.65,16.46,0.60,11867,10511,1356,-0.11,127,9228,9494,6746,2730,3702,3750,2215,1694,1556,1226,1017,1367,976,800,1441,675,662,712,664,685,680,586,721,566,460,588,410,646,368,368,381,379,375,429,509,421,387,421,362,0,0
90,74025538,11368,10511.03,856.97,4,869.25,16.35,0.60,11867,10511,1356,-0.10,79,7980,6624,6882,4323,5581,2644,3476,2210,1956,1523,1486,1012,841,795,1717,861,948,765,651,826,678,685,709,619,700,574,590,669,448,407,443,442,467,489,432,478,438,398,388,0,0
91,74025622,11364,10511.03,852.97,4,868.76,16.34,0.60,11867,10511,1356,-0.10,155,8684,5287,5749,4956,4641,3529,2190,2044,1814,1583,1522,1333,1381,884,1866,956,1157,827,923,791,828,802,841,747,627,673,708,550,631,513,503,487,543,520,393,441,415,432,458,0,0
92,74025707,11357,10511.03,845.97,4,868.09,16.55,0.60,11867,10511,1356,-0.10,83,10749,6621,4663,4100,3504,4181,2890,2181,1945,1462,1203,1510,1642,899,1606,718,1037,673,947,608,691,571,760,562,598,647,517,527,680,557,484,448,522,438,390,356,385,423,334,0,0
93,74025801,11362,10511.03,850.97,4,867.60,16.56,0.60,11867,10511,1356,-0.10,110,12921,8316,4160,2558,4283,2877,2443,1584,1192,1294,1349,1208,1452,1001,1153,384,754,489,718,561,471,546,602,561,451,404,432,488,533,514,412,346,426,285,347,304,305,245,322,0,0
