count,time,value,target,absdiff,type,avg,std,force,high,low,scale,p,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9,FFT10,FFT11,FFT12,FFT13,FFT14,FFT15,FFT16,FFT17,FFT18,FFT19,FFT20,FFT21,FFT22,FFT23,FFT24,FFT25,FFT26,FFT27,FFT28,FFT29,FFT30,FFT31,FFT32,FFT33,FFT34,FFT35,FFT36,FFT37,FFT38,FFT39,FFT40,FFT41,FFT42
14,73003858,11442,11336.82,105.18,2,123.85,13.82,0.60,11846,10573,1273,0.81,96,28924,16662,3253,5680,4542,7865,1418,2144,1977,1397,1452,1237,699,1185,837,829,1237,409,507,353,223,733,219,269,298,325,218,380,363,252,289,208,213,304,103,209,149,243,126,0,0
15,73003950,11438,11336.82,101.18,2,118.18,15.48,0.60,11846,10573,1273,0.81,143,28796,17217,3663,5602,5140,7352,1439,1655,1687,1398,1016,1396,899,1295,648,733,1469,373,379,340,300,763,219,178,352,414,304,299,306,178,183,136,166,245,145,193,158,257,124,0,0
16,73004035,11448,11336.82,111.18,2,116.78,14.12,0.60,11846,10573,1273,0.81,173,29263,16400,4033,6613,6174,6421,2030,1628,1525,2001,1215,1672,927,1153,644,773,1470,270,324,281,202,631,187,271,242,328,229,255,341,126,101,107,170,165,129,231,166,228,137,0,0
17,73004113,11451,11336.82,114.18,2,116.35,12.93,0.60,11846,10573,1273,0.82,129,29647,15570,5369,6998,6894,6261,1658,1127,930,2381,1425,2248,1157,1102,833,642,1604,353,448,337,354,533,269,247,362,468,246,363,399,164,112,157,253,167,158,261,171,194,156,0,0
18,73004198,11444,11336.82,107.18,2,115.04,12.39,0.60,11846,10573,1273,0.82,142,29630,15792,6670,6034,6158,6762,2334,1284,1137,2244,1110,2412,1386,957,906,626,1621,406,483,337,460,715,313,426,268,409,395,416,328,209,138,196,325,240,201,184,190,272,190,0,0
19,73004298,11440,11336.82,103.18,2,113.56,12.24,0.60,11846,10573,1273,0.82,194,29167,16916,7051,5394,6031,6172,2034,1151,733,2595,1425,2300,1185,955,715,847,1396,371,337,353,271,506,316,314,333,384,312,242,236,212,158,145,296,237,158,142,146,186,127,0,0
20,73004376,11435,11336.82,98.18,2,111.85,12.51,0.60,11846,10573,1273,0.82,144,28898,17515,7203,5102,5974,5879,1876,1086,494,2824,1569,2201,1200,947,657,1012,1196,466,331,405,247,462,198,285,283,383,218,144,212,216,160,124,286,250,120,183,114,176,111,0,0
21,73004477,11435,11336.82,98.18,2,110.48,12.55,0.60,11846,10573,1273,0.83,189,27001,18102,7041,4903,4337,5628,2107,1736,1300,2733,1234,2908,702,1021,1077,854,1374,954,715,623,573,773,572,500,603,383,496,404,462,413,371,311,463,414,277,356,274,346,272,0,0
22,73004561,11434,11336.82,97.18,2,109.27,12.57,0.60,11846,10573,1273,0.83,154,24076,17855,8687,3854,4531,3973,1516,1208,1097,2680,1292,2783,676,977,1111,932,1203,1047,735,496,542,498,526,410,421,456,435,358,374,294,313,247,383,313,262,245,274,227,250,0,0
23,73004646,11434,11336.82,97.18,2,108.26,12.49,0.60,11846,10573,1273,0.83,190,21286,16578,10466,2122,5074,4237,1482,1554,1591,1992,1725,2363,949,969,992,988,1023,972,568,364,305,508,509,359,421,459,293,312,278,195,285,196,323,218,270,208,238,247,200,0,0
24,73004731,11438,11336.82,101.18,2,107.72,12.14,0.60,11846,10573,1273,0.83,95,18724,13961,10861,3125,3577,3791,1712,1211,1161,2621,1860,2550,1540,1255,785,873,956,877,361,469,495,629,636,420,520,356,431,427,395,333,429,312,398,277,372,338,271,302,289,0,0
25,73004831,11439,11336.82,102.18,2,107.32,11.79,0.60,11846,10573,1273,0.83,164,17279,11871,10086,4342,3187,2454,1572,1330,1592,2019,2000,2406,1123,754,881,1101,1032,927,441,248,377,473,485,298,488,306,279,310,235,211,253,187,301,200,288,237,172,237,195,0,0
26,73004916,11426,11336.82,89.18,2,106.11,12.26,0.60,11846,10573,1273,0.83,98,16065,10389,10561,6075,3598,1789,1923,1838,1711,2313,1810,2239,1323,815,1320,1515,1407,1216,432,457,655,449,423,470,416,427,422,448,387,302,296,320,428,321,414,355,245,232,250,0,0
27,73005000,11419,11336.82,82.18,2,104.62,13.20,0.60,11846,10573,1273,0.83,176,14026,7927,11210,8737,6005,3431,2117,1818,2415,1586,2076,2865,1581,1014,1594,1801,1729,1311,611,869,926,801,858,676,824,717,545,510,541,446,423,479,602,456,526,473,458,485,451,0,0
28,73005101,11424,11336.82,87.18,2,103.59,13.45,0.60,11846,10573,1273,0.83,137,11934,6490,9937,8947,6181,3632,2986,2734,2108,2823,3127,2736,1406,1099,1520,1842,1822,1085,1059,1087,872,967,770,832,703,722,769,685,662,599,547,593,735,545,544,529,558,529,479,0,0
29,73005180,11425,11336.82,88.18,2,102.74,13.54,0.60,11846,10573,1273,0.83,158,11377,7868,6871,5885,3224,2892,2689,2066,2650,1944,2146,1875,1293,1168,901,1455,1429,659,1078,776,688,571,682,567,689,577,521,557,465,473,412,414,581,385,362,404,362,376,408,0,0
30,73005263,11434,11336.82,97.18,2,102.44,13.24,0.60,11846,10573,1273,0.83,187,11250,8815,4537,4080,2472,2163,1951,1200,2450,1377,1611,1658,1226,1142,728,1111,1070,577,960,422,534,472,465,401,507,451,326,351,302,344,304,243,427,253,263,286,243,300,243,0,0
31,73005348,11445,11336.82,108.18,2,102.73,12.96,0.60,11846,10573,1273,0.83,173,11270,9466,3429,2984,2383,1745,1518,987,2437,886,1260,1229,988,829,927,647,659,730,767,398,399,301,413,262,402,355,213,254,159,206,208,177,261,161,158,200,138,249,209,0,0
32,73005448,11460,11336.82,123.18,2,103.70,13.38,0.60,11846,10573,1273,0.83,110,11668,10363,2670,2840,2477,1198,1652,754,2183,763,689,1270,1148,718,1377,617,743,694,955,293,438,436,385,282,430,259,302,241,199,224,155,216,192,150,128,204,143,187,210,0,0
33,73005533,11458,11336.82,121.18,2,104.50,13.57,0.60,11846,10573,1273,0.83,68,12419,11357,1900,3252,2139,1380,1414,459,2041,497,520,1230,1205,646,1641,685,846,483,905,344,257,236,377,260,494,246,367,208,247,262,117,227,177,112,146,128,140,206,232,0,0
34,73005618,11452,11336.82,115.18,2,104.96,13.45,0.60,11846,10573,1273,0.83,46,13429,12095,988,3320,1864,1257,1535,557,1875,617,451,1087,1108,541,1743,727,917,390,769,404,298,295,209,248,465,174,283,132,193,237,84,188,144,75,133,110,100,205,186,0,0
35,73005702,11447,11336.82,110.18,2,105.18,13.21,0.60,11846,10573,1273,0.83,146,14398,12296,973,2909,2101,1121,1453,383,2028,724,388,1155,989,373,1705,734,1009,316,668,447,336,327,167,207,458,111,266,89,160,215,65,146,152,99,116,133,78,161,200,0,0
36,73005802,11447,11336.82,110.18,2,105.38,12.98,0.60,11846,10573,1273,0.83,170,15564,11668,1593,3043,1946,1682,1470,827,1641,645,507,1421,1289,395,1451,627,1122,239,607,498,364,346,111,216,400,143,283,95,159,151,105,115,124,95,82,109,51,175,176,0,0
37,73005881,11445,11336.82,108.18,2,105.49,12.74,0.60,11846,10573,1273,0.83,117,16428,10822,1924,3471,1574,1483,1323,837,1827,909,785,1649,1675,590,1196,723,1222,258,654,577,475,445,187,225,465,217,301,184,202,138,127,150,194,180,109,106,127,204,260,0,0
38,73005981,11448,11336.82,111.18,2,105.70,12.54,0.60,11846,10573,1273,0.83,161,17189,9902,1907,3479,2414,2056,1253,1514,1263,613,519,1465,1693,657,1078,694,1187,151,688,676,458,266,248,349,393,206,245,217,311,145,195,201,263,250,175,161,155,174,169,0,0
39,73006066,11441,11336.82,104.18,2,105.65,12.32,0.60,11846,10573,1273,0.83,117,17592,9741,1753,2882,2900,2451,1381,1358,1408,768,722,1674,1560,487,1180,536,1183,203,616,634,308,330,268,255,452,186,263,195,204,148,180,148,185,195,117,109,109,160,152,0,0
40,73006150,11429,11336.82,92.18,2,105.18,12.35,0.60,11846,10573,1273,0.83,122,18053,9063,2244,2770,3617,2995,1729,1034,1729,992,744,1533,1647,482,1289,403,1213,197,636,681,268,490,335,208,396,219,253,241,284,227,199,196,164,231,156,153,126,219,193,0,0
41,73006235,11431,11336.82,94.18,2,104.81,12.31,0.60,11846,10573,1273,0.83,72,18881,8056,3124,2389,3783,2743,1318,1382,1431,911,944,1807,1393,566,1130,527,1062,322,623,579,202,486,209,216,414,169,255,175,267,198,157,164,114,194,108,97,110,153,153,0,0
42,73006335,11427,11336.82,90.18,2,104.34,12.38,0.60,11846,10573,1273,0.83,104,19471,7458,3657,1988,3611,2439,1164,1310,1589,969,761,1810,1417,582,979,832,763,567,450,500,161,493,227,177,372,129,190,213,203,187,144,88,94,152,93,84,85,127,130,0,0
43,73006420,11425,11336.82,88.18,2,103.84,12.50,0.60,11846,10573,1273,0.83,66,19317,6850,4344,1797,3185,2257,1388,1086,1586,824,783,1792,1478,576,894,1052,655,585,499,470,236,319,383,231,253,188,223,164,238,214,178,86,121,167,129,113,127,88,89,0,0
44,73006504,11439,11336.82,102.18,2,103.79,12.32,0.60,11846,10573,1273,0.84,124,18313,5477,5366,1208,3164,2853,1124,1540,2024,1134,612,2101,1353,400,977,1307,745,398,752,384,463,542,422,300,433,318,258,329,312,268,254,138,178,244,178,150,210,184,191,0,0
45,73006598,11450,11336.82,113.18,2,104.06,12.24,0.60,11846,10573,1273,0.83,88,16849,3982,5964,2226,4625,2256,1740,1104,1609,1297,982,1978,1256,643,1013,1351,770,280,822,323,392,534,432,336,261,255,280,441,282,245,265,138,163,252,162,180,174,208,188,0,0
46,73006683,11443,11336.82,106.18,2,104.12,12.07,0.60,11846,10573,1273,0.84,56,16144,4004,5743,2869,4970,1576,1734,852,1589,997,1076,1689,1391,828,935,1296,806,356,702,343,268,385,471,274,292,213,205,363,158,152,201,87,97,205,159,200,167,143,143,0,0
47,73006768,11453,11336.82,116.18,2,104.46,12.06,0.60,11846,10573,1273,0.83,49,16117,4599,5035,2650,4835,1667,1833,689,1232,1168,850,1663,1537,971,829,1207,782,419,625,274,257,391,460,297,299,216,157,270,113,115,182,54,91,180,178,185,146,116,107,0,0
48,73006868,11442,11336.82,105.18,2,104.48,11.90,0.60,11846,10573,1273,0.84,77,15462,4860,4629,2771,4138,2450,2530,1356,1150,1307,1321,1321,1350,634,814,857,632,543,957,512,331,442,311,315,309,303,224,208,147,159,190,125,128,145,151,224,186,127,138,0,0
49,73006952,11439,11336.82,102.18,2,104.42,11.75,0.60,11846,10573,1273,0.84,121,13928,5929,3745,2465,4640,2556,2762,1051,959,1525,1234,729,1602,775,1061,690,596,521,893,526,435,478,651,399,370,412,412,290,340,334,319,275,223,260,292,316,252,240,209,0,0
50,73007037,11433,11336.82,96.18,2,104.21,11.67,0.60,11846,10573,1273,0.84,168,11539,8053,2265,1840,5684,1756,2179,1577,1081,1557,1543,893,1470,659,1064,498,500,391,619,377,459,416,553,375,370,317,261,315,342,348,338,272,179,264,306,199,194,192,215,0,0
51,73007122,11439,11336.82,102.18,2,104.16,11.52,0.60,11846,10573,1273,0.84,112,9621,9699,1738,1531,5577,1930,2332,1398,679,1769,1789,992,1255,487,972,325,408,317,633,360,332,307,526,203,211,311,215,257,255,288,297,211,97,226,238,173,196,166,166,0,0
52,73007222,11429,11336.82,92.18,2,103.86,11.53,0.60,11846,10573,1273,0.84,123,8189,10618,2064,1430,5773,1171,1773,2093,1178,1397,1603,1026,1038,329,914,326,451,382,796,395,309,305,567,336,332,280,353,237,195,276,354,247,122,258,190,260,212,178,194,0,0
53,73007307,11415,11336.82,78.18,2,103.25,12.05,0.60,11846,10573,1273,0.84,127,8327,10194,3144,2345,7212,2111,2784,1176,1270,1620,1232,914,1402,664,1081,635,770,714,1147,579,697,629,544,440,437,442,434,379,349,344,504,380,259,357,271,371,276,295,321,0,0
54,73007400,11422,11336.82,85.18,2,102.83,12.21,0.60,11846,10573,1273,0.84,114,10470,8362,4510,3579,7000,2955,2287,2081,1666,1501,1543,803,1438,610,966,603,771,735,995,548,619,458,669,504,460,506,370,423,419,293,500,373,281,309,316,276,326,305,278,0,0
55,73007469,11420,11336.82,83.18,2,102.39,12.43,0.60,11846,10573,1273,0.84,179,13252,5829,4964,3546,5930,2033,2436,1410,1829,932,1463,1207,1209,582,773,489,707,674,697,498,355,428,388,364,349,281,387,344,388,253,416,310,242,211,302,212,269,205,246,0,0
56,73007570,11411,11336.82,74.18,2,101.76,12.97,0.60,11846,10573,1273,0.84,128,15888,3623,4172,2329,6554,2628,2314,1953,1400,1132,880,1519,895,719,552,483,737,648,476,435,432,426,493,380,308,349,329,242,317,265,357,271,243,173,273,257,189,223,191,0,0
57,73007654,11418,11336.82,81.18,2,101.31,13.18,0.60,11846,10573,1273,0.84,170,18128,3450,2711,2523,6788,2762,1870,1497,1657,645,1067,1259,660,636,605,346,614,478,542,258,369,296,364,287,306,308,255,243,195,259,227,199,180,133,169,215,183,171,163,0,0
58,73007739,11411,11336.82,74.18,2,100.73,13.61,0.60,11846,10573,1273,0.84,92,19724,4259,2691,3013,6253,2618,1895,1965,1358,827,1555,959,814,830,612,468,718,390,748,344,289,379,324,244,159,165,312,319,220,318,192,199,207,185,138,151,202,143,135,0,0
59,73007824,11404,11336.82,67.18,2,100.04,14.29,0.60,11846,10573,1273,0.84,149,20896,5667,4005,2766,7214,3632,1259,1337,1792,855,1284,1269,1123,974,743,635,782,294,831,416,387,315,444,381,408,386,335,348,350,403,217,256,279,283,229,197,188,247,220,0,0
60,73007924,11408,11336.82,71.18,2,99.45,14.72,0.60,11846,10573,1273,0.84,176,21534,7227,5562,2230,8019,2850,2213,2333,1922,1066,1438,1580,1333,1040,1013,886,831,489,677,569,729,622,501,480,439,502,421,377,496,479,302,353,376,388,359,337,304,280,275,0,0
61,73008009,11408,11336.82,71.18,2,98.88,15.10,0.60,11846,10573,1273,0.83,213,21484,8646,6352,3935,5737,3582,1931,1732,2101,1587,2242,1238,1149,933,1342,1143,872,854,648,805,793,738,733,673,666,562,637,572,585,533,422,453,464,457,453,445,444,407,408,0,0
62,73008102,11404,11336.82,67.18,2,98.26,15.59,0.60,11846,10573,1273,0.83,227,20816,9594,5999,5485,6432,4638,2444,2515,2380,1354,1739,1170,852,663,1474,1199,786,1069,811,831,615,606,594,559,584,624,557,609,496,469,451,456,456,429,439,426,419,453,395,0,0
63,73008187,11410,11336.82,73.18,2,97.78,15.82,0.60,11846,10573,1273,0.83,163,19525,9674,4781,4780,7770,2767,2222,1721,1724,1799,1605,1885,1327,924,1722,1372,806,1271,1082,750,840,825,798,769,713,657,603,628,545,529,581,544,528,481,480,455,433,406,452,0,0
64,73008272,11405,11336.82,68.18,2,97.22,16.18,0.60,11846,10573,1273,0.83,128,17828,9031,4740,3273,6150,4327,2394,2414,2162,1383,1928,1825,1523,1053,1644,1297,639,1110,1012,784,888,765,755,635,716,628,684,554,586,550,641,566,533,481,470,468,489,498,475,0,0
65,73008372,11402,11336.82,65.18,2,96.63,16.60,0.60,11846,10573,1273,0.83,75,15898,7914,5694,4369,5711,4304,2308,1691,1636,1750,1592,1067,1351,1187,1331,1075,455,802,758,898,676,644,630,667,607,565,490,475,489,447,567,480,439,417,422,446,444,429,393,0,0
66,73008457,11403,11336.82,66.18,2,96.07,16.94,0.60,11846,10573,1273,0.83,54,14020,6627,5983,4905,6681,3564,1689,1841,1532,1872,1175,1296,1263,1441,1230,1066,551,625,658,910,637,660,649,497,676,525,478,530,443,408,543,452,430,461,478,467,402,383,435,0,0
67,73008541,11397,11336.82,60.18,2,95.43,17.45,0.60,11846,10573,1273,0.83,57,11912,5692,4966,3535,5265,5358,2750,2020,1900,1621,1541,1792,1133,1663,1154,1129,711,630,725,613,752,640,635,720,570,597,654,617,507,468,566,502,498,560,548,455,429,463,377,0,0
68,73008626,11391,11336.82,54.18,2,94.71,18.12,0.60,11846,10573,1273,0.83,105,10431,6415,4453,3683,4287,4692,2218,1994,1664,2193,1696,1504,1129,1476,896,1029,690,577,704,590,672,649,681,489,615,500,461,423,445,403,434,416,438,504,424,343,393,361,426,0,0
69,73008762,11396,10573.05,822.95,4,850.04,14.34,0.60,11846,10573,1273,-0.15,68,9711,7260,4359,4033,4744,4067,1731,1112,1148,1742,1201,845,1109,1145,631,844,598,503,541,663,411,396,443,536,442,423,366,345,393,353,318,329,384,400,273,340,315,306,244,0,0
70,73008811,11390,10573.05,816.95,4,847.49,16.35,0.60,11846,10573,1273,-0.15,140,9443,7543,3866,2916,3433,5046,2232,1999,1624,2032,1301,1138,1377,984,774,967,749,675,572,766,646,603,728,488,598,481,548,517,478,468,325,395,459,404,323,420,316,348,353,0,0
71,73008903,11398,10573.05,824.95,4,845.88,16.79,0.60,11846,10573,1273,-0.15,141,9656,7277,3656,2527,2758,4297,1705,1632,1047,1850,1251,1121,964,521,637,800,608,580,446,464,620,548,482,473,447,367,366,401,335,383,194,299,368,245,288,265,265,249,281,0,0
72,73008988,11396,10573.05,822.95,4,844.35,17.20,0.60,11846,10573,1273,-0.15,111,9836,6442,3166,2392,2759,4189,1579,1885,1159,1298,1161,1146,701,388,656,764,685,653,592,555,426,474,683,396,455,439,367,343,337,409,217,320,382,217,347,261,313,297,276,0,0
73,73009080,11376,10573.05,802.95,4,841.77,19.44,0.60,11846,10573,1273,-0.15,173,10182,4041,3281,3050,2722,5642,2837,2222,1683,2385,1367,1014,921,779,932,993,954,902,888,924,725,800,736,641,644,532,613,509,510,539,404,478,514,371,468,452,381,374,434,0,0
74,73009157,11389,10573.05,815.95,4,840.25,19.81,0.60,11846,10573,1273,-0.15,123,10934,4167,4747,4196,3218,4969,2333,1387,1179,1859,1240,959,894,637,595,678,782,691,686,753,706,548,713,490,487,480,443,458,422,394,366,392,402,336,303,370,297,307,286,0,0
75,73009257,11380,10573.05,806.95,4,838.40,20.71,0.60,11846,10573,1273,-0.15,187,11621,5310,5474,3784,2158,5129,2805,1616,1639,1752,1231,1364,1184,812,458,548,751,641,588,526,530,484,720,445,505,458,374,430,395,321,394,367,336,336,212,238,302,283,311,0,0
76,73009342,11382,10573.05,808.95,4,836.85,21.20,0.60,11846,10573,1273,-0.15,175,12177,6686,4766,2382,2532,5982,2993,1296,995,2149,938,1423,1342,1077,530,485,719,589,471,388,413,497,544,402,364,340,391,301,323,270,397,321,241,300,250,251,259,246,233,0,0
77,73009427,11427,10573.05,853.95,4,837.70,21.00,0.60,11846,10573,1273,-0.15,94,12710,7795,5042,2078,3545,6852,3056,1824,1558,2822,1423,1880,1388,857,996,907,801,821,750,531,464,723,528,571,441,436,537,506,500,449,421,452,481,388,278,247,343,302,292,0,0
78,73009511,11440,10573.05,866.95,4,839.10,21.42,0.60,11846,10573,1273,-0.15,96,15091,11113,7664,4747,6471,6686,2560,2563,2192,1632,1107,1514,1374,715,841,855,642,768,658,500,603,591,782,556,580,533,608,502,566,509,428,505,583,395,218,267,315,331,313,0,0
79,73009605,11426,10573.05,852.95,4,839.73,21.13,0.60,11846,10573,1273,-0.15,140,17908,14330,9350,6525,7369,5507,1499,2000,2035,1830,1251,1026,960,835,717,597,548,586,482,600,644,514,486,470,331,353,316,286,373,348,289,374,475,223,239,283,248,230,235,0,0
80,73009690,11423,10573.05,849.95,4,840.17,20.77,0.60,11846,10573,1273,-0.15,118,20653,16489,9209,6244,7211,5952,1516,2211,1602,2165,1454,1186,818,1112,545,488,578,598,540,694,486,456,591,408,411,346,373,345,263,286,281,351,409,174,357,337,306,258,234,0,0
81,73009774,11422,10573.05,848.95,4,840.54,20.40,0.60,11846,10573,1273,-0.15,172,23543,17326,7612,5745,8604,5347,1524,1529,1988,1749,951,1346,640,1336,696,315,541,492,485,503,449,337,504,429,257,294,373,346,238,184,239,278,312,208,399,243,243,221,221,0,0
82,73009859,11420,10573.05,846.95,4,840.79,20.03,0.60,11846,10573,1273,-0.15,97,25851,16789,7234,6654,8957,5085,1147,1552,1510,2135,1175,1369,751,1572,770,261,656,496,469,468,660,462,518,398,349,306,296,342,330,210,278,306,187,363,424,250,254,257,247,0,0
83,73009959,11432,10573.05,858.95,4,841.49,19.95,0.60,11846,10573,1273,-0.15,149,28081,14061,9416,7456,7649,6350,2357,1866,2573,2031,1711,898,1160,1863,1078,372,911,658,571,815,697,507,737,623,473,468,454,391,529,402,449,455,249,591,440,401,374,326,296,0,0
84,73010044,11436,10573.05,862.95,4,842.29,19.99,0.60,11846,10573,1273,-0.15,139,30018,11145,12216,5703,9876,4555,2040,2278,2264,1943,1390,1389,1470,1919,1541,580,1219,844,749,1085,651,707,617,625,607,585,656,555,605,575,596,588,339,732,347,451,393,400,422,0,0
85,73010144,11441,10573.05,867.95,4,843.20,20.20,0.60,11846,10573,1273,-0.15,151,31238,12371,12985,4294,10913,5371,2685,2217,2590,2562,1451,1871,1454,1746,1875,782,1505,1016,1008,933,1091,936,1032,923,846,768,729,773,630,737,744,730,472,766,475,493,530,558,500,0,0
86,73010229,11458,10573.05,884.95,4,844.64,21.26,0.60,11846,10573,1273,-0.16,99,31604,18063,9698,7683,7111,7075,3821,3639,3687,2325,2567,1950,1425,1054,2259,925,1731,1231,1302,1069,1305,1051,953,947,917,940,877,909,773,885,905,895,644,731,751,668,702,612,616,0,0
87,73010314,11456,10573.05,882.95,4,845.92,22.01,0.60,11846,10573,1273,-0.16,124,31272,24320,6306,10273,9137,4307,3118,2494,2621,2605,2415,1846,1789,1212,2284,745,1624,1209,1276,1274,929,1028,1059,1015,929,816,860,734,789,785,850,865,643,494,813,681,588,603,598,0,0
88,73010407,11451,10573.05,877.95,4,846.95,22.38,0.60,11846,10573,1273,-0.16,85,30151,28344,7708,8631,10187,5549,3370,3213,3686,2702,1814,2203,2421,1715,2504,908,1738,1497,1388,1504,1362,1234,1172,1146,1104,1113,1037,951,1029,883,986,1028,835,591,889,769,732,763,695,0,0
89,73010492,11469,10573.05,895.95,4,848.48,23.62,0.60,11846,10573,1273,-0.17,108,28017,28876,12279,8168,5537,7668,5378,4227,3490,3419,3188,2629,2821,2731,2756,1122,1991,1935,1722,1642,1903,1564,1444,1473,1309,1221,1179,1242,1187,1014,1106,1201,1023,826,853,838,912,795,833,0,0
90,73010577,11454,10573.05,880.95,4,849.47,23.91,0.60,11846,10573,1273,-0.17,79,26298,26160,15618,12021,7682,5176,3918,3298,3366,3294,3259,2286,2113,2948,2352,840,1755,1864,1617,1341,1348,1205,1217,1137,1143,1064,1050,1042,943,882,906,1057,889,831,614,716,698,740,688,0,0
91,73010661,11438,10573.05,864.95,4,849.92,23.70,0.60,11846,10573,1273,-0.17,92,24973,20807,15150,13114,8271,5769,4595,3711,2962,2372,2016,2240,1725,2948,1944,554,1530,1662,1332,1102,1131,1073,1040,1122,958,1036,986,867,844,891,795,984,793,844,629,679,612,643,613,0,0
92,73010762,11446,10573.05,872.95,4,850.58,23.68,0.60,11846,10573,1273,-0.17,49,23798,13658,10421,9320,4781,6503,4360,2988,2939,3041,2625,2582,2269,3013,1944,649,1574,1529,1147,1240,1615,1277,1223,1009,1037,890,891,894,914,1002,813,1010,767,873,795,687,715,628,644,0,0
