count,time,value,target,absdiff,type,avg,std,force,high,low,scale,p,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9,FFT10,FFT11,FFT12,FFT13,FFT14,FFT15,FFT16,FFT17,FFT18,FFT19,FFT20,FFT21,FFT22,FFT23,FFT24,FFT25,FFT26,FFT27,FFT28,FFT29,FFT30,FFT31,FFT32,FFT33,FFT34,FFT35,FFT36,FFT37,FFT38,FFT39,FFT40,FFT41,FFT42
22,75318345,11765,11616.17,148.83,2,156.63,13.72,0.60,12329,10547,1782,0.83,172,20725,15447,9872,9607,3495,2378,2911,3073,1341,1809,2001,2728,1799,1314,1994,1562,1691,1112,1209,829,962,645,566,510,530,444,369,385,409,420,283,249,282,311,132,374,302,390,251,0,0
23,75318439,11760,11616.17,143.83,2,155.47,13.59,0.60,12329,10547,1782,0.83,145,19199,14488,12103,7719,4471,3475,2071,2155,1814,2569,1305,3222,1920,1512,2328,1585,1476,1106,1167,876,1116,404,491,365,369,446,343,385,447,501,327,247,198,376,238,347,250,260,262,0,0
24,75318524,11760,11616.17,143.83,2,154.50,13.41,0.60,12329,10547,1782,0.83,135,18797,12712,14157,6123,3732,2987,2369,2842,1470,2281,1280,2703,2539,1565,2736,1739,1134,1229,1127,754,1010,310,530,399,410,321,277,282,390,445,254,214,188,324,264,221,164,213,192,0,0
25,75318608,11768,11616.17,151.83,2,154.29,12.90,0.60,12329,10547,1782,0.83,77,18793,11531,15095,5576,3279,2674,2471,3036,1247,2242,1103,2616,2634,1379,2693,2083,686,1589,1272,493,982,414,631,320,468,446,289,310,394,357,311,258,119,354,323,150,150,233,221,0,0
26,75318693,11745,11616.17,128.83,2,152.47,14.05,0.60,12329,10547,1782,0.83,160,19881,10537,14473,5432,3955,3093,3192,3877,851,2870,783,2839,2682,1320,2913,2087,508,1806,1377,374,1081,419,533,228,384,486,281,432,412,329,443,327,131,375,319,213,132,128,132,0,0
27,75318793,11742,11616.17,125.83,2,150.70,15.12,0.60,12329,10547,1782,0.83,123,21905,10771,13754,4421,4152,2479,3788,3236,1274,2228,1097,3004,2249,788,2833,2402,744,1584,1219,419,903,505,695,285,505,516,282,298,326,234,386,387,129,421,367,181,104,143,143,0,0
28,75318878,11742,11616.17,125.83,2,149.14,15.83,0.60,12329,10547,1782,0.83,182,22406,10308,12830,4293,4667,2221,4151,2507,1590,2250,892,3021,2350,841,2500,2813,1062,1302,997,485,902,483,795,365,623,466,201,320,350,270,273,429,215,526,444,230,81,170,205,0,0
29,75318963,11727,11616.17,110.83,2,146.89,17.80,0.60,12329,10547,1782,0.83,204,22673,10047,12288,4628,5370,2358,4298,2338,1575,2794,1003,2513,2320,763,2911,2483,752,1412,1071,722,855,568,776,342,616,469,303,349,422,303,427,471,182,432,521,276,153,135,242,0,0
30,75319047,11708,11616.17,91.83,2,143.83,21.41,0.60,12329,10547,1782,0.83,190,24331,11038,11619,7835,7698,3616,2731,4184,2698,2446,1702,2740,3619,1864,4052,1630,1231,1369,873,1004,1281,1321,1441,899,886,1142,697,742,823,726,792,810,524,723,917,630,461,580,560,0,0
31,75319147,11685,11616.17,68.83,2,139.88,26.74,0.60,12329,10547,1782,0.82,106,28468,14592,10432,12247,8363,5990,6577,3920,3929,4140,2942,4132,4052,2656,4661,1128,1853,1224,1417,1362,1406,1896,1236,1259,1319,1520,1360,1066,1039,1045,999,1070,814,1120,1098,871,880,854,827,0,0
32,75319227,11687,11616.17,70.83,2,136.43,30.09,0.60,12329,10547,1782,0.82,181,34337,19757,12128,12999,7182,6436,5534,5348,4646,5014,3502,3980,2701,2651,4287,628,2001,1010,1845,1586,1493,1167,1686,1314,1301,1129,1253,1155,1008,1058,883,1069,854,1270,896,892,937,814,867,0,0
33,75319329,11701,11616.17,84.83,2,133.97,31.36,0.60,12329,10547,1782,0.82,176,39878,23621,13959,8703,7019,4850,6037,3419,3294,2675,3073,2633,2244,2496,3547,626,1906,1048,1861,1441,1391,1642,1052,1187,1151,1485,980,1166,1065,1046,761,1033,900,1313,783,908,785,881,787,0,0
34,75319414,11691,11616.17,74.83,2,131.29,33.02,0.60,12329,10547,1782,0.82,196,44367,24625,13303,8129,6525,5915,6066,4937,4538,4259,2955,2742,3153,2820,3119,493,2102,1727,1786,1554,1575,1792,1744,1462,1411,1265,1328,1127,1215,1122,780,1099,1079,1329,1010,993,966,909,952,0,0
35,75319503,11672,11616.17,55.83,2,128.01,35.77,0.60,12329,10547,1782,0.82,202,48119,22164,10959,13394,8068,7232,6428,4649,4141,4575,3790,3823,4199,3113,2442,698,2313,2420,1694,1876,1815,1573,1614,1542,1491,1569,1584,1310,1338,1223,884,1213,1265,1254,1271,1056,1133,990,934,0,0
36,75319591,11673,11616.17,56.83,2,125.04,37.80,0.60,12329,10547,1782,0.82,227,50869,18053,12190,16074,9243,6306,7291,5475,4996,3806,4397,4443,4633,3487,2019,1039,2547,2987,1917,2105,1872,2208,1858,1673,1581,1862,1389,1597,1449,1381,1077,1353,1483,1127,1397,1149,1072,1131,1109,0,0
37,75319679,11674,11616.17,57.83,2,122.35,39.31,0.60,12329,10547,1782,0.82,213,52553,16183,15753,12187,8194,7571,5848,5187,4464,4960,3363,3229,3508,3326,1637,1214,2422,2922,2033,1813,1766,1685,1964,1690,1637,1349,1455,1493,1361,1388,1180,1376,1560,988,1208,1166,1114,1070,1064,0,0
38,75319763,11681,11616.17,64.83,2,120.14,40.10,0.60,12329,10547,1782,0.82,126,52868,17087,17272,8182,6915,6369,6030,4432,4038,4156,3377,2625,2192,3155,1599,1196,2267,2516,2322,2001,2112,1987,1686,1696,1536,1748,1640,1223,1227,1296,1231,1351,1571,1037,1014,1162,1219,1094,1048,0,0
39,75319848,11667,11616.17,50.83,2,117.57,41.47,0.60,12329,10547,1782,0.82,82,51473,19249,14541,11597,7568,6394,5012,4968,4115,3983,3530,3144,2147,2922,1870,1410,2441,2276,2686,2538,2216,2327,2177,1889,1823,1810,1578,1504,1367,1298,1377,1425,1645,1314,1192,1221,1155,1167,1162,0,0
40,75319942,11649,11616.17,32.83,2,114.55,43.65,0.60,12329,10547,1782,0.82,44,48259,22040,10616,15323,9285,9117,7130,5341,4900,5679,3492,3594,3087,2152,2065,1663,2762,2433,2802,2652,2149,1941,1883,2001,1805,1711,1648,1852,1612,1331,1471,1453,1636,1547,1438,1258,1202,1197,1157,0,0
41,75320026,11663,11616.17,46.83,2,112.21,44.64,0.60,12329,10547,1782,0.82,84,44085,24509,13531,14084,9117,6994,5656,5503,4570,3731,4082,3381,3825,1875,1915,1517,2771,2468,2361,1994,2044,2069,1916,1716,1664,1883,1686,1602,1578,1260,1336,1259,1379,1488,1378,1161,1236,1133,1127,0,0
42,75320111,11674,11616.17,57.83,2,110.40,44.96,0.60,12329,10547,1782,0.82,117,39953,25139,16795,8264,6428,5922,5098,3849,3559,3783,3443,2724,3603,2113,1530,1245,2561,2319,1620,1708,1760,1714,1596,1690,1510,1307,1343,1112,1299,1191,1109,973,1017,1240,1082,1053,1024,989,936,0,0
43,75320196,11684,11616.17,67.83,2,109.02,44.86,0.60,12329,10547,1782,0.82,174,35782,23210,16780,7633,5323,5876,4148,3832,3133,3857,2066,2197,2779,2604,1368,1168,2498,2238,1572,1971,1494,1265,1235,1147,1074,1152,1003,1070,1008,1167,962,777,776,1020,866,981,831,834,822,0,0
44,75320296,11675,11616.17,58.83,2,107.46,45.01,0.60,12329,10547,1782,0.82,123,30773,17987,12100,10465,6682,4273,4432,3525,3299,2716,3052,2301,1814,3120,1429,947,2380,1993,1619,1777,1135,1303,1246,1383,1205,1238,1069,1170,828,1153,902,675,667,852,797,798,789,732,721,0,0
45,75320380,11668,11616.17,51.83,2,105.77,45.34,0.60,12329,10547,1782,0.82,66,25410,10861,8532,10934,5960,4778,3944,3107,2711,3476,3549,2646,2254,3495,1666,976,2348,1633,1692,1126,1412,1349,1190,993,1017,910,1076,1014,891,1058,880,618,625,714,787,643,741,723,689,0,0
46,75320465,11672,11616.17,55.83,2,104.30,45.46,0.60,12329,10547,1782,0.83,50,20581,7429,9758,8420,3118,4042,2660,2308,2339,2297,2665,1827,2425,3115,1564,804,2045,1088,1370,934,1244,767,704,902,747,771,583,530,759,715,659,387,464,442,576,533,465,468,463,0,0
47,75320550,11674,11616.17,57.83,2,102.97,45.47,0.60,12329,10547,1782,0.83,91,17373,6653,10749,6916,2267,3085,1892,1327,1937,2005,2586,1281,2365,2787,1478,724,1838,697,1059,901,942,567,509,614,461,493,481,452,534,487,436,258,349,269,375,432,283,265,271,0,0
48,75320644,11668,11616.17,51.83,2,101.55,45.61,0.60,12329,10547,1782,0.83,67,14722,6885,10448,7143,1708,3412,1885,1487,1267,2447,3105,1346,2277,2341,1827,887,1849,505,633,803,945,493,356,681,363,378,632,612,466,302,508,264,467,365,305,349,296,281,284,0,0
49,75320728,11662,11616.17,45.83,2,100.05,45.89,0.60,12329,10547,1782,0.83,130,10592,8177,7740,8281,2922,3425,3216,1952,2308,1707,2045,1750,1677,1884,2010,939,2011,475,528,552,1053,411,543,385,458,473,405,519,279,293,504,271,526,408,248,222,254,265,280,0,0
50,75320813,11670,11616.17,53.83,2,98.83,45.88,0.60,12329,10547,1782,0.83,67,7464,8986,6973,7818,3215,2207,2733,1298,1997,1905,1918,1773,1664,1794,2135,1023,1951,368,697,760,735,513,307,536,400,427,420,275,349,376,489,279,555,389,237,306,237,228,234,0,0
51,75320913,11655,11616.17,38.83,2,97.29,46.27,0.60,12329,10547,1782,0.83,84,6249,8918,7977,6551,2140,2738,3497,1837,2589,1297,1916,1484,1771,1900,2038,947,1874,278,732,897,798,340,449,299,377,340,469,331,400,387,395,203,469,246,228,327,243,248,269,0,0
52,75320998,11654,11616.17,37.83,2,95.81,46.62,0.60,12329,10547,1782,0.83,126,6953,7749,8991,7079,2815,2554,3041,1351,2541,1588,1354,1769,1817,2128,1840,895,1833,294,667,824,923,336,352,420,384,413,357,423,407,379,325,127,368,197,282,271,260,238,183,0,0
53,75321082,11664,11616.17,47.83,2,94.64,46.64,0.60,12329,10547,1782,0.83,129,8213,6279,9054,7808,3230,2004,3002,1519,2579,1529,1183,1906,1686,2130,1773,794,1868,426,423,712,669,414,504,253,324,286,356,394,311,336,222,110,298,218,303,165,198,158,202,0,0
54,75321167,11652,11616.17,35.83,2,93.24,46.95,0.60,12329,10547,1782,0.83,121,10648,4805,7291,6800,2098,3237,3137,1771,3495,1438,2061,1808,1070,2097,1266,964,1646,640,322,730,460,433,602,287,281,270,425,232,194,297,150,128,263,275,297,153,143,171,158,0,0
55,75321299,11646,11616.17,29.83,2,91.76,47.37,0.60,12329,10547,1782,0.83,73,13157,5405,6599,5340,2903,3106,2356,1701,3047,1661,2137,1117,1290,1809,787,1181,1449,809,289,751,445,402,613,202,209,306,327,246,183,231,163,152,231,314,230,166,161,144,156,0,0
56,75321352,11649,11616.17,32.83,2,90.42,47.65,0.60,12329,10547,1782,0.84,46,14599,5970,6503,4769,3395,2758,2269,1362,2969,1665,2265,1040,1232,1573,783,1177,1472,944,360,816,445,339,598,178,176,348,344,177,113,227,167,145,214,267,226,114,126,87,148,0,0
57,75321430,11650,11616.17,33.83,2,89.16,47.85,0.60,12329,10547,1782,0.84,145,15390,6332,6444,4415,3643,2885,2306,1174,3077,1761,2404,1357,1732,1251,630,1464,1508,611,494,862,547,291,528,366,333,491,500,265,220,198,228,186,180,349,325,165,150,183,202,0,0
58,75321530,11630,11616.17,13.83,2,87.53,48.58,0.60,12329,10547,1782,0.84,95,16125,7049,5824,3742,6475,3074,4421,2176,4130,2070,2799,1679,1551,783,963,1903,1765,654,914,1317,916,688,956,574,623,798,780,485,486,390,481,393,350,459,574,367,401,381,449,0,0
59,75321615,11615,11616.17,1.17,2,85.69,49.65,0.60,12329,10547,1782,0.84,106,17568,9366,6504,5753,8611,4077,3107,2847,4582,2320,1918,1778,1279,1309,1525,2397,2309,1269,1432,1621,1167,1199,981,1054,948,844,804,843,809,725,801,652,602,579,789,666,677,619,563,0,0
60,75321700,11630,11616.17,13.83,2,84.19,50.19,0.60,12329,10547,1782,0.84,69,19673,12304,8523,7859,6720,4583,3773,2532,4612,2067,2168,1408,1474,1458,1293,2135,2335,1517,1231,997,896,763,948,680,798,858,728,749,705,698,740,547,556,449,560,571,485,498,550,0,0
61,75321800,11646,11616.17,29.83,2,83.08,50.27,0.60,12329,10547,1782,0.84,159,21338,14039,9341,7641,5352,2884,3201,1856,4723,1441,2062,1414,1620,1309,753,1451,2042,1414,709,1008,806,871,658,789,648,598,645,438,412,508,526,311,452,429,405,401,461,452,412,0,0
62,75321869,11655,11616.17,38.83,2,82.20,50.15,0.60,12329,10547,1782,0.84,91,22201,14184,8441,6289,5804,3177,3128,1418,4096,1249,1400,1463,1653,1219,685,897,1795,1249,761,1255,781,835,587,434,611,499,513,475,400,423,413,195,390,455,405,351,446,341,271,0,0
63,75321969,11664,11616.17,47.83,2,81.52,49.88,0.60,12329,10547,1782,0.84,172,22347,13243,7071,6384,5394,3134,3192,957,4319,706,1263,1151,1393,991,811,564,1562,968,947,1180,443,647,417,578,343,489,347,561,483,422,388,135,417,531,468,327,263,284,294,0,0
64,75322054,11643,11616.17,26.83,2,80.47,49.97,0.60,12329,10547,1782,0.84,179,21395,11046,7479,7493,5102,3020,3223,1430,3585,1129,1852,684,1040,1053,786,418,1662,961,1317,778,715,1089,657,496,651,478,483,439,543,458,439,170,505,629,515,317,366,420,285,0,0
65,75322148,11612,11616.17,4.17,2,79.03,50.57,0.60,12329,10547,1782,0.84,128,18510,10391,10937,6933,7741,5111,4651,2120,4717,1907,2206,1565,1069,1367,1110,549,2015,1215,1626,873,1106,1080,740,851,652,836,793,580,594,577,588,304,668,727,499,438,607,429,469,0,0
66,75322232,11637,11616.17,20.83,2,77.96,50.71,0.60,12329,10547,1782,0.84,139,15018,12790,13772,4380,8369,4702,3326,1690,4060,1062,1480,1661,1129,1156,1180,528,2006,1132,1279,1092,752,934,717,597,707,582,599,721,508,540,578,306,666,628,329,455,493,386,379,0,0
67,75322317,11645,11616.17,28.83,2,77.06,50.68,0.60,12329,10547,1782,0.84,110,12322,15000,14657,2682,7768,4187,3345,1200,4076,1106,1525,1439,907,985,978,701,1772,842,901,943,664,983,477,594,611,459,371,704,452,491,545,278,620,469,255,343,360,301,314,0,0
68,75322417,11627,11616.17,10.83,2,75.88,50.98,0.60,12329,10547,1782,0.84,80,9151,16684,13323,3477,8998,5037,2318,1564,4654,1583,2084,1353,901,576,1094,788,1740,746,969,510,885,563,592,481,580,649,578,539,585,627,716,424,730,302,400,293,530,302,389,0,0
69,75322502,11618,11306.09,311.91,3,311.91,0.00,0.60,12329,10547,1782,0.71,151,5214,17092,12931,5597,10682,3702,3710,2273,4118,1696,1451,2417,1182,1139,1349,522,1742,633,1156,578,822,829,707,619,621,464,425,541,401,503,683,436,688,237,392,334,468,375,346,0,0
70,75322587,11671,10546.92,1124.08,4,1230.75,36.19,0.60,12329,10547,1782,-0.21,77,3149,17782,12339,7348,12072,3222,5265,3194,2794,1757,1811,2263,977,1150,848,1238,1399,848,764,603,867,652,692,537,509,345,345,485,435,506,523,361,591,396,300,216,432,292,243,0,0
71,75322671,11665,10546.92,1118.08,4,1222.08,45.94,0.60,12329,10547,1782,-0.22,153,3270,19611,11679,9454,12821,2790,5842,2844,2823,1202,1293,2584,917,757,653,1635,1116,947,619,619,753,644,527,297,278,492,267,571,294,437,497,230,474,453,167,243,323,214,239,0,0
72,75322772,11673,10546.92,1126.08,4,1215.22,50.70,0.60,12329,10547,1782,-0.22,167,4959,21723,12810,9865,11903,2187,6184,3719,1850,1293,1384,2760,1252,756,971,2131,1107,1121,481,610,720,587,496,268,258,654,373,739,267,522,550,266,525,371,176,367,332,155,134,0,0
73,75322856,11673,10546.92,1126.08,4,1209.28,53.80,0.60,12329,10547,1782,-0.22,172,7473,23116,14627,8543,12656,2892,6851,3228,2159,1294,1657,2367,1409,937,1209,2366,1035,1056,641,800,1028,978,463,456,423,615,290,755,207,496,604,290,562,403,251,387,436,303,355,0,0
74,75322950,11667,10546.92,1120.08,4,1203.70,56.39,0.60,12329,10547,1782,-0.22,133,11191,22646,15201,9482,13768,2213,5921,4583,2185,1305,1249,2181,1239,1271,1484,2475,923,1334,1001,909,951,1100,787,680,740,1176,632,559,513,500,824,455,733,643,511,430,500,509,445,0,0
75,75323035,11682,10546.92,1135.08,4,1199.67,57.04,0.60,12329,10547,1782,-0.22,73,16968,18465,11776,13499,10153,4229,8537,3244,2970,2661,2142,3573,1295,1889,2066,2849,1200,2135,1632,1299,1151,1064,1147,1078,922,822,859,779,838,519,1010,599,886,993,757,620,586,544,608,0,0
76,75323119,11682,10546.92,1135.08,4,1196.08,57.37,0.60,12329,10547,1782,-0.22,49,23350,11775,6575,15094,10413,5452,6822,4232,2578,1696,2204,3441,1509,1495,1791,2636,880,2465,1395,995,1052,1081,911,971,1076,1012,752,1023,844,509,922,513,767,1096,653,638,622,605,598,0,0
77,75323205,11677,10546.92,1130.08,4,1192.60,57.75,0.60,12329,10547,1782,-0.21,73,28296,7537,6773,13271,11684,3793,7309,3120,1866,1874,1378,2565,1665,851,1314,2189,752,2503,776,903,939,923,1157,1059,745,1031,622,921,620,555,731,415,578,1033,497,586,597,588,500,0,0
78,75323304,11680,10546.92,1133.08,4,1189.63,57.76,0.60,12329,10547,1782,-0.21,139,31568,7556,8012,12301,10518,4628,6938,3730,1818,1699,1180,2440,1620,539,1014,1749,984,2350,920,1117,883,748,623,888,974,661,663,482,441,673,535,332,440,910,462,489,437,353,454,0,0
79,75323389,11688,10546.92,1141.08,4,1187.32,57.31,0.60,12329,10547,1782,-0.21,184,33344,9132,8167,13515,10495,4319,6980,2859,1107,1042,1490,2904,1456,611,798,1558,1263,2154,1199,1148,672,620,775,814,741,769,628,446,468,825,520,393,491,766,574,435,400,444,346,0,0
80,75323474,11674,10546.92,1127.08,4,1184.58,57.38,0.60,12329,10547,1782,-0.20,125,33761,11080,6213,14106,12005,3970,7491,3907,1674,1628,1217,3062,957,847,645,1436,1630,1683,1324,610,722,698,666,898,1127,614,478,607,515,909,525,492,612,557,634,449,500,463,474,0,0
81,75323558,11673,10546.92,1126.08,4,1182.04,57.38,0.60,12329,10547,1782,-0.20,158,32268,12776,5491,10545,9862,6261,6575,2324,2533,2421,1980,2073,1451,1731,769,1829,2201,1099,1415,963,1217,1032,920,1050,1013,850,954,805,664,884,565,605,834,475,663,579,560,463,461,0,0
82,75323652,11671,10546.92,1124.08,4,1179.62,57.35,0.60,12329,10547,1782,-0.20,102,29915,13453,7651,8989,7967,5728,7498,2584,1763,1605,1871,1440,1632,2003,689,1817,2499,994,862,1316,966,765,874,1059,1082,963,1003,709,699,685,532,654,920,401,461,524,436,531,499,0,0
83,75323737,11668,10546.92,1121.08,4,1177.28,57.35,0.60,12329,10547,1782,-0.20,64,27188,12826,9361,10044,8761,5505,6468,1439,2331,2163,1514,1626,1299,1850,534,1592,2516,1328,809,1198,739,809,654,989,1019,594,692,428,515,412,368,583,841,329,323,321,406,350,381,0,0
84,75323821,11668,10546.92,1121.08,4,1175.12,57.27,0.60,12329,10547,1782,-0.20,98,23134,9952,8665,10040,7704,6565,8107,2790,2098,2939,2554,2460,993,1417,495,1725,2713,1836,1154,634,980,714,803,1224,744,1013,1061,751,686,507,564,788,977,582,584,519,570,506,492,0,0
85,75323922,11680,10546.92,1133.08,4,1173.56,56.75,0.60,12329,10547,1782,-0.19,163,16211,6374,5497,6080,6100,4306,6671,3052,3720,2789,2779,2093,1790,1535,971,1603,2646,1875,1139,761,873,751,757,1301,925,658,943,675,521,545,494,745,876,593,641,529,409,511,508,0,0
86,75323991,11678,10546.92,1131.08,4,1172.04,56.29,0.60,12329,10547,1782,-0.19,192,11476,5756,4374,3198,6278,2303,5310,2175,3532,2219,2302,1390,1809,1861,1349,1142,2260,1430,768,837,597,530,455,1195,735,648,840,517,416,384,368,606,693,333,385,273,347,294,303,0,0
87,75324091,11666,10546.92,1119.08,4,1170.22,56.14,0.60,12329,10547,1782,-0.19,207,9246,5307,3789,1816,6468,1600,4299,1559,3039,2215,1639,780,2201,1945,1305,915,1847,1105,520,984,644,326,436,1155,713,720,811,400,333,372,259,633,466,334,286,275,397,305,308,0,0
