count,time,value,target,absdiff,type,avg,std,force,high,low,scale,p,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9,FFT10,FFT11,FFT12,FFT13,FFT14,FFT15,FFT16,FFT17,FFT18,FFT19,FFT20,FFT21,FFT22,FFT23,FFT24,FFT25,FFT26,FFT27,FFT28,FFT29,FFT30,FFT31,FFT32,FFT33,FFT34,FFT35,FFT36,FFT37,FFT38,FFT39,FFT40,FFT41,FFT42
27,73212238,11252,11314.75,62.75,2,47.06,14.43,0.60,11826,10548,1278,0.90,190,23630,5919,7104,4988,4602,2299,2731,2026,1689,1824,1508,1548,1358,1529,1662,912,693,764,923,954,785,742,641,742,654,615,593,685,608,535,358,445,511,469,516,581,570,508,479,0,0
28,73212338,11251,11314.75,63.75,2,48.04,14.54,0.60,11826,10548,1278,0.90,163,20729,8558,8112,3799,4328,3332,2272,2434,2026,1738,1733,1506,1483,1364,1611,832,680,725,923,912,722,728,801,769,680,658,694,575,666,499,424,494,508,531,467,574,455,418,421,0,0
29,73212423,11249,11314.75,65.75,2,49.03,14.70,0.60,11826,10548,1278,0.90,196,17039,11417,7164,4106,3170,3722,2800,2216,2022,1781,1589,1385,1452,1115,1476,721,658,763,823,705,854,820,699,742,668,653,611,559,612,501,509,537,522,591,476,428,424,480,459,0,0
30,73212508,11247,11314.75,67.75,2,50.01,14.91,0.60,11826,10548,1278,0.90,202,13205,13176,4744,4978,4134,2329,2383,2261,1749,1929,1537,1542,1427,1116,1405,693,700,875,746,730,813,660,679,697,612,577,547,643,510,529,575,555,504,572,450,378,464,382,367,0,0
31,73212601,11244,11314.75,70.75,2,51.05,15.22,0.60,11826,10548,1278,0.90,198,9657,13233,4270,4624,4011,3524,2556,2093,1978,1462,1563,1614,1413,1331,1442,774,839,1033,775,875,635,704,725,693,611,586,588,606,453,550,618,569,474,493,434,522,447,438,464,0,0
32,73212686,11235,11314.75,79.75,2,52.42,16.06,0.60,11826,10548,1278,0.89,206,8044,11276,6263,3715,3114,3402,3069,2506,1932,2018,1610,1387,1330,1534,1435,856,911,1043,760,783,780,775,688,724,707,689,653,532,551,574,658,589,453,407,460,598,429,488,397,0,0
33,73212771,11241,11314.75,73.75,2,53.39,16.31,0.60,11826,10548,1278,0.89,149,8664,8356,7912,4040,3671,2154,1663,1970,1532,1495,1243,1089,993,1297,1112,720,706,717,600,555,758,561,688,571,483,460,465,479,541,456,558,491,329,294,413,412,410,330,392,0,0
34,73212871,11241,11314.75,73.75,2,54.27,16.48,0.60,11826,10548,1278,0.89,133,10014,5092,7775,3655,2906,2305,2062,2195,1416,1159,1167,1228,1007,1204,1017,655,699,518,683,702,561,586,458,552,556,498,444,518,528,401,507,452,272,308,382,293,330,331,270,0,0
35,73212956,11242,11314.75,72.75,2,55.04,16.55,0.60,11826,10548,1278,0.89,157,11578,3569,5931,2209,2309,2027,1777,2017,1206,1262,836,980,860,885,818,595,625,417,665,699,468,471,541,447,361,445,436,417,390,337,418,393,208,320,293,340,233,297,282,0,0
36,73213040,11244,11314.75,70.75,2,55.67,16.51,0.60,11826,10548,1278,0.89,137,12574,3435,4689,1436,2406,1347,1211,1668,766,955,501,725,560,698,598,509,460,382,483,504,431,262,402,356,307,303,255,258,245,224,257,275,131,248,203,303,157,208,219,0,0
37,73213125,11250,11314.75,64.75,2,56.02,16.28,0.60,11826,10548,1278,0.89,106,13066,3369,4091,1024,2433,1036,914,1459,510,776,378,571,372,553,483,461,431,410,406,361,446,211,283,274,256,210,201,187,180,145,182,201,95,204,152,271,121,174,171,0,0
38,73213225,11268,11314.75,46.75,2,55.68,16.07,0.60,11826,10548,1278,0.89,119,13808,3880,3287,1566,2391,1475,1409,1327,741,815,794,510,626,734,646,532,290,344,542,361,589,348,347,281,294,310,193,184,179,193,230,122,147,205,132,300,169,223,207,0,0
39,73213310,11278,11314.75,36.75,2,55.00,16.17,0.60,11826,10548,1278,0.89,70,15322,5452,3924,2358,1362,2088,1185,1169,658,867,759,584,677,751,788,567,280,433,579,262,429,271,372,332,287,303,232,236,186,250,266,73,135,237,118,195,169,264,250,0,0
40,73213404,11281,11314.75,33.75,2,54.27,16.35,0.60,11826,10548,1278,0.89,75,17247,7140,5136,2300,1553,1459,1306,1055,842,611,519,723,617,708,980,644,345,575,534,275,382,248,266,268,316,184,264,282,233,317,318,66,146,316,217,187,190,162,150,0,0
41,73213488,11278,11314.75,36.75,2,53.68,16.38,0.60,11826,10548,1278,0.89,130,19359,8359,5793,1199,1912,2042,1411,1014,573,693,708,649,467,607,1131,726,435,664,342,294,504,310,392,345,232,301,209,256,281,383,389,103,186,383,310,251,162,210,216,0,0
42,73213573,11280,11314.75,34.75,2,53.07,16.46,0.60,11826,10548,1278,0.89,191,22015,8718,4938,2402,1700,2395,1539,1465,1285,1061,955,701,607,462,1241,808,531,690,413,367,470,360,318,344,412,312,315,255,241,347,419,113,197,371,290,232,202,244,183,0,0
43,73213657,11282,11314.75,32.75,2,52.44,16.58,0.60,11826,10548,1278,0.89,98,24705,7865,2505,3858,2136,1664,1910,1404,1195,1152,1112,1234,1111,741,1441,1022,722,687,702,499,399,416,452,428,327,354,469,430,297,311,480,171,256,321,241,267,351,269,305,0,0
44,73213758,11280,11314.75,34.75,2,51.90,16.61,0.60,11826,10548,1278,0.89,147,26993,5914,3425,3961,2593,2594,1424,1694,1416,988,867,1356,1375,999,1559,1164,800,467,883,520,619,526,497,520,541,494,435,558,422,306,535,236,327,261,298,347,327,318,269,0,0
45,73213842,11277,11314.75,37.75,2,51.49,16.54,0.60,11826,10548,1278,0.89,98,28600,3861,5406,2394,2286,2358,2056,1499,1520,1308,1054,734,1061,1003,1445,1138,711,399,762,556,663,561,511,501,491,440,419,464,504,350,555,292,389,273,400,392,288,341,330,0,0
46,73213927,11274,11314.75,40.75,2,51.18,16.40,0.60,11826,10548,1278,0.89,89,29302,4045,6600,2786,2124,2051,1360,1641,1234,1187,1326,1102,698,879,1217,1071,585,544,476,611,456,467,495,487,505,423,477,336,464,397,529,316,413,298,419,294,311,245,240,0,0
47,73214012,11279,11314.75,35.75,2,50.75,16.36,0.60,11826,10548,1278,0.90,134,28888,5815,5896,4037,2719,2955,2281,1838,1898,1353,1343,1864,1166,978,1012,1198,618,846,519,661,596,578,527,535,628,554,500,516,424,522,562,413,491,400,387,307,358,380,361,0,0
48,73214112,11283,11314.75,31.75,2,50.24,16.43,0.60,11826,10548,1278,0.90,167,27008,8645,3982,4771,3579,2749,2586,2425,1720,1903,1493,2065,1923,1258,879,1422,729,1184,829,704,858,750,747,699,640,577,555,693,470,622,580,517,559,499,358,489,413,432,409,0,0
49,73214190,11284,11314.75,30.75,2,49.72,16.51,0.60,11826,10548,1278,0.90,163,23991,11347,5352,4523,3699,2977,2407,2070,2094,1532,1712,1164,2098,1338,696,1454,667,1251,1009,802,755,729,689,697,839,714,723,651,606,627,536,560,551,517,443,568,483,433,445,0,0
50,73214294,11287,11314.75,27.75,2,49.16,16.67,0.60,11826,10548,1278,0.90,200,20001,12980,7637,4069,3260,3187,2891,2566,1984,1938,1704,1558,1699,1397,698,1492,662,1194,1081,1002,842,869,849,780,638,686,696,571,732,588,471,576,506,494,573,475,490,516,483,0,0
51,73214381,11284,11314.75,30.75,2,48.70,16.70,0.60,11826,10548,1278,0.90,163,15474,13037,8715,4455,3666,2705,2182,1978,1913,1914,1473,2190,978,1394,791,1519,762,1035,1007,1027,991,827,745,739,872,694,626,685,762,565,436,593,461,493,660,470,497,485,466,0,0
52,73214463,11290,11314.75,24.75,2,48.12,16.91,0.60,11826,10548,1278,0.90,208,10668,11305,7538,4916,3855,3223,2989,2709,2220,1747,1690,2143,1218,1327,997,1587,943,933,939,895,897,836,858,807,651,756,740,766,647,575,437,614,434,522,638,579,518,479,495,0,0
53,73214555,11290,11314.75,24.75,2,47.56,17.08,0.60,11826,10548,1278,0.90,220,7684,8429,4773,4600,3287,3075,2346,1734,1639,1970,1672,1132,1688,1133,1154,1586,1054,836,850,760,706,782,693,624,732,572,643,586,451,529,395,557,361,499,438,543,445,473,420,0,0
54,73214628,11282,11314.75,32.75,2,47.22,17.03,0.60,11826,10548,1278,0.90,159,6848,5860,3192,3604,2432,1871,1589,1767,1291,1305,1073,1270,1425,614,909,1210,800,449,461,454,474,466,519,442,557,383,351,335,311,365,262,389,253,371,293,315,292,276,286,0,0
55,73214728,11273,11314.75,41.75,2,47.09,16.85,0.60,11826,10548,1278,0.90,128,6432,4713,2539,3190,2103,1171,1419,1777,1084,1023,846,1116,1338,570,571,829,579,354,344,284,281,354,404,316,476,262,239,232,193,259,147,250,218,254,246,220,177,163,190,0,0
56,73214813,11281,11314.75,33.75,2,46.80,16.78,0.60,11826,10548,1278,0.90,180,6235,4188,2263,2976,1925,791,1331,1769,974,896,758,1035,1261,559,429,674,468,232,217,235,258,363,371,195,398,223,148,148,126,221,99,161,180,211,201,136,152,104,125,0,0
57,73214907,11273,11314.75,41.75,2,46.69,16.61,0.60,11826,10548,1278,0.90,159,6325,3987,2216,2620,1743,831,1409,1912,943,996,794,1113,1262,551,275,532,362,145,172,295,295,411,271,198,402,169,165,152,135,222,70,110,160,200,182,82,137,90,80,0,0
58,73214991,11268,11314.75,46.75,2,46.69,16.44,0.60,11826,10548,1278,0.90,200,7136,3682,1952,2925,2375,1044,1577,1583,1100,822,990,1214,1066,423,255,389,340,184,257,325,153,326,406,183,226,306,254,267,229,273,110,96,127,228,220,118,141,105,125,0,0
59,73215076,11251,11314.75,63.75,2,47.04,16.45,0.60,11826,10548,1278,0.90,121,9549,3225,2232,4583,2914,1540,1747,2562,1247,1309,993,991,859,627,686,483,601,498,564,428,444,656,464,390,495,311,274,359,349,352,234,168,121,314,322,258,322,271,223,0,0
60,73215161,11260,11314.75,54.75,2,47.20,16.31,0.60,11826,10548,1278,0.90,108,12420,3672,3368,5418,2277,1947,2197,1956,962,1086,645,627,894,627,807,441,673,524,507,355,453,476,513,346,419,342,320,274,322,316,260,149,122,282,288,277,318,225,232,0,0
61,73215261,11263,11314.75,51.75,2,47.29,16.16,0.60,11826,10548,1278,0.90,176,14827,4274,4023,4817,1559,1209,1683,2406,827,963,753,739,847,475,746,353,631,395,271,401,286,516,513,343,410,350,329,234,236,246,272,134,158,246,236,240,177,192,214,0,0
62,73215345,11267,11314.75,47.75,2,47.30,16.00,0.60,11826,10548,1278,0.90,123,16474,4572,3944,4248,1742,1363,1994,2157,611,1007,575,716,523,347,488,309,441,263,253,323,234,505,438,239,349,277,251,151,163,176,195,106,177,157,150,172,156,111,163,0,0
63,73215430,11272,11314.75,42.75,2,47.21,15.86,0.60,11826,10548,1278,0.90,104,17418,4392,3462,4424,1454,1136,1800,2376,499,919,467,762,382,368,427,213,407,160,307,227,234,420,487,270,285,332,264,168,176,128,205,101,200,114,88,142,173,80,165,0,0
64,73215515,11266,11314.75,48.75,2,47.24,15.71,0.60,11826,10548,1278,0.90,90,17838,3205,3599,4721,1685,1475,2562,1707,771,1002,570,524,498,632,520,192,487,212,438,207,197,560,330,181,359,300,325,174,250,169,243,114,261,98,145,215,125,160,142,0,0
65,73215615,11262,11314.75,52.75,2,47.34,15.58,0.60,11826,10548,1278,0.90,159,17589,2366,5135,3678,2637,2034,2013,2378,911,1425,877,619,773,986,744,344,586,441,533,478,416,556,637,445,336,380,323,290,387,329,347,206,387,205,291,309,239,225,259,0,0
66,73215693,11253,11314.75,61.75,2,47.61,15.56,0.60,11826,10548,1278,0.90,93,16346,4535,7320,3406,2854,1888,3096,1569,1516,1117,953,1003,813,1087,824,424,607,623,513,678,626,549,604,409,534,558,428,419,415,458,404,281,478,317,387,302,354,282,275,0,0
67,73215793,11264,11314.75,50.75,2,47.66,15.43,0.60,11826,10548,1278,0.90,151,14775,7054,8246,4551,1996,1818,3193,1689,1149,1212,852,959,585,876,682,326,429,658,478,569,495,673,576,461,331,300,420,352,270,411,325,224,431,325,305,246,249,273,267,0,0
68,73215878,11270,11314.75,44.75,2,47.61,15.30,0.60,11826,10548,1278,0.90,100,12892,8907,7388,4728,1843,1320,3344,1037,1341,1001,839,674,602,515,513,232,306,649,500,337,357,429,557,311,406,408,334,299,264,364,275,210,412,346,226,287,223,216,233,0,0
69,73215963,11265,10854.63,410.37,3,410.37,0.00,0.60,11826,10548,1278,0.46,80,10497,9611,5788,3211,2432,1740,3655,1556,1570,979,996,821,939,512,566,337,393,725,626,462,551,606,435,471,340,413,318,312,348,317,264,228,413,364,229,312,293,258,263,0,0
70,73216047,11266,10547.88,718.12,4,756.96,14.98,0.60,11826,10548,1278,-0.02,74,7940,9197,6005,3247,2361,1828,2828,1305,1549,803,594,628,784,491,362,186,268,539,451,440,421,551,462,323,331,295,335,270,317,178,171,161,320,267,235,196,228,245,245,0,0
71,73216132,11274,10547.88,726.12,4,754.58,16.57,0.60,11826,10548,1278,-0.02,42,6515,8868,6275,3416,2185,1735,2565,1016,1379,607,409,474,716,334,288,233,276,363,282,326,277,426,362,323,217,234,246,156,225,167,140,120,218,166,208,120,133,175,166,0,0
72,73216217,11275,10547.88,727.12,4,752.62,17.47,0.60,11826,10548,1278,-0.02,121,5525,8464,6292,3224,2332,1959,2247,773,1055,591,541,382,514,434,200,139,291,219,193,299,224,365,296,314,160,206,178,90,153,142,80,80,176,106,226,121,91,129,145,0,0
73,73216317,11269,10547.88,721.12,4,750.52,18.61,0.60,11826,10548,1278,-0.02,95,4783,8177,6007,3015,2542,2016,2314,627,1054,536,513,380,470,497,175,109,317,125,135,273,138,274,234,359,154,207,190,69,110,150,50,73,148,83,200,107,90,138,104,0,0
74,73216395,11270,10547.88,722.12,4,748.75,19.29,0.60,11826,10548,1278,-0.02,104,4459,7918,5891,2760,2789,2027,2486,719,1125,661,653,355,373,430,146,122,297,139,181,179,169,228,224,420,253,143,206,128,154,101,113,95,171,101,250,153,136,188,100,0,0
75,73216495,11271,10547.88,723.12,4,747.24,19.66,0.60,11826,10548,1278,-0.02,62,4817,6512,5425,2949,3123,1101,2098,1158,893,645,545,720,534,701,279,278,312,293,371,298,321,271,254,237,208,256,262,159,148,131,188,159,255,192,300,228,228,206,183,0,0
76,73216580,11275,10547.88,727.12,4,746.12,19.66,0.60,11826,10548,1278,-0.02,81,5626,4692,4128,4129,2293,1585,1883,735,964,694,608,691,723,849,310,279,321,290,371,364,209,249,258,379,343,262,216,180,137,162,218,196,317,254,244,200,175,172,152,0,0
77,73216665,11275,10547.88,727.12,4,745.12,19.60,0.60,11826,10548,1278,-0.02,146,6506,4034,2663,4661,2050,1559,2070,1077,856,574,616,491,685,770,340,236,303,153,217,245,256,244,243,247,206,201,194,190,175,181,184,183,327,263,162,122,117,179,125,0,0
78,73216749,11272,10547.88,724.12,4,744.07,19.64,0.60,11826,10548,1278,-0.02,174,7043,4069,2202,4579,2124,1293,1889,970,626,389,466,564,559,656,451,302,231,113,152,206,310,267,241,235,203,107,114,139,121,117,131,119,277,239,153,96,72,172,104,0,0
79,73216850,11267,10547.88,719.12,4,742.88,19.89,0.60,11826,10548,1278,-0.02,212,7361,3804,1720,4619,2474,852,1509,673,516,529,581,711,672,753,474,238,292,109,127,121,321,229,195,217,175,89,105,142,107,93,127,92,241,230,150,78,68,163,93,0,0
80,73216934,11272,10547.88,724.12,4,742.03,19.82,0.60,11826,10548,1278,-0.01,128,7349,3658,1308,4913,2826,488,1126,653,473,657,630,607,539,702,631,333,394,204,194,105,282,208,185,201,145,91,112,143,73,86,90,109,252,187,172,98,60,176,99,0,0
81,73217019,11271,10547.88,723.12,4,741.21,19.77,0.60,11826,10548,1278,-0.01,140,6892,3294,743,5126,3292,668,1328,589,552,846,861,475,424,613,834,432,529,230,154,172,421,181,296,202,259,146,169,226,113,114,98,178,274,157,222,110,117,124,117,0,0
82,73217113,11271,10547.88,723.12,4,740.46,19.68,0.60,11826,10548,1278,-0.01,169,5481,2283,1632,4174,2717,1170,1099,990,837,754,574,851,723,428,993,607,684,276,198,314,468,273,367,279,189,183,162,189,184,134,118,219,288,179,215,99,129,198,161,0,0
83,73217199,11270,10547.88,722.12,4,739.72,19.62,0.60,11826,10548,1278,-0.01,129,4088,1679,2509,3287,2003,1169,646,995,551,669,570,768,663,489,908,525,584,200,188,210,398,164,343,236,268,180,184,163,171,126,114,154,284,168,193,103,110,138,126,0,0
84,73217282,11268,10547.88,720.12,4,738.97,19.60,0.60,11826,10548,1278,-0.01,76,3421,1416,2999,2798,1632,1117,479,906,498,626,492,778,604,525,846,423,505,220,155,163,371,98,325,213,297,162,167,142,127,124,136,94,323,119,205,65,65,139,97,0,0
85,73217382,11260,10547.88,712.12,4,737.97,19.89,0.60,11826,10548,1278,-0.01,48,3309,1531,3484,2580,1651,941,348,1035,369,656,498,869,691,497,844,358,522,252,126,176,355,105,364,200,277,158,194,124,118,104,161,89,378,97,180,88,87,96,98,0,0
86,73217467,11258,10547.88,710.12,4,736.98,20.21,0.60,11826,10548,1278,-0.01,35,3737,2169,4000,3042,1955,1344,513,977,529,628,534,745,687,443,854,349,560,173,204,135,434,158,291,287,352,151,172,204,166,81,156,97,418,130,141,128,110,166,107,0,0
87,73217551,11258,10547.88,710.12,4,736.05,20.45,0.60,11826,10548,1278,-0.01,47,4714,3226,3821,3494,1318,1293,750,1407,600,1113,542,810,598,412,1029,408,729,215,413,320,424,305,477,300,365,265,186,282,236,142,142,144,462,221,231,170,150,205,175,0,0
88,73217636,11255,10547.88,707.12,4,735.09,20.77,0.60,11826,10548,1278,-0.01,73,6294,4543,2490,2850,1792,1347,1141,1451,896,681,643,1142,417,609,1117,411,801,300,476,411,348,265,246,423,377,258,307,235,244,230,105,180,464,306,364,208,220,193,184,0,0
89,73217736,11249,10547.88,701.12,4,733.99,21.29,0.60,11826,10548,1278,-0.01,121,8085,5611,2212,1829,2527,1789,1025,1617,936,1096,898,1125,706,886,1106,304,787,343,400,346,470,316,393,388,375,240,238,193,143,234,116,185,370,307,380,219,214,258,221,0,0
90,73217821,11253,10547.88,705.12,4,733.09,21.55,0.60,11826,10548,1278,-0.01,183,9648,5996,2929,2306,1943,1044,1021,1349,719,1274,886,812,1020,1115,1123,296,745,434,282,316,438,319,280,538,301,368,260,331,207,289,105,217,310,342,354,280,237,242,212,0,0
91,73217915,11241,10547.88,693.12,4,731.88,22.30,0.60,11826,10548,1278,-0.01,145,11222,5407,3920,3111,2545,2134,1549,2073,1344,981,846,838,1357,1431,1291,445,818,667,535,608,456,483,516,504,483,356,423,499,390,415,165,341,351,457,345,383,354,346,350,0,0
92,73217999,11228,10547.88,680.12,4,730.36,23.65,0.60,11826,10548,1278,-0.01,149,13403,5179,5272,4029,4752,3338,2410,2301,1743,2117,1672,1633,1329,1564,1419,624,916,891,887,865,776,682,670,833,587,625,549,503,567,515,329,457,453,576,434,454,449,483,415,0,0
93,73218084,11234,10547.88,686.12,4,729.09,24.44,0.60,11826,10548,1278,-0.01,149,15962,6873,6511,4720,4915,2506,2253,2294,1737,1650,1655,1770,949,1225,1233,549,734,832,948,739,820,702,683,678,662,701,581,516,575,497,430,503,488,569,505,444,438,409,443,0,0
94,73218169,11230,10547.88,682.12,4,727.79,25.31,0.60,11826,10548,1278,-0.01,173,18366,9058,6538,4114,3198,2934,2404,2126,1959,1795,1359,1497,1230,1024,1208,660,712,927,1012,813,773,789,808,857,624,558,608,649,540,500,559,552,551,549,573,486,469,472,459,0,0
