count,time,value,target,absdiff,type,avg,std,force,high,low,scale,p,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9,FFT10,FFT11,FFT12,FFT13,FFT14,FFT15,FFT16,FFT17,FFT18,FFT19,FFT20,FFT21,FFT22,FFT23,FFT24,FFT25,FFT26,FFT27,FFT28,FFT29,FFT30,FFT31,FFT32,FFT33,FFT34,FFT35,FFT36,FFT37,FFT38,FFT39,FFT40,FFT41,FFT42
10,74446274,11735,10591.43,1143.57,4,1175.11,26.95,0.60,12520,10591,1929,-0.06,157,40413,16346,21131,11546,8400,4919,5911,3795,4166,3288,3502,4420,2720,1900,2124,3704,2131,1317,1059,1367,1090,1234,1319,1142,1178,975,969,988,965,1014,980,902,827,849,817,847,816,868,727,0,0
11,74446359,11732,10591.43,1140.57,4,1172.24,27.51,0.60,12520,10591,1929,-0.06,87,43128,21893,14929,15103,5651,5989,5855,4608,3343,3547,2980,2491,3409,2670,1550,3803,2137,1763,1339,1791,1277,1179,1038,1127,1032,1124,1136,1042,973,950,1043,909,740,765,801,867,710,661,733,0,0
12,74446443,11723,11551.86,171.14,1,171.14,0.00,0.60,12520,10591,1929,0.85,117,44489,26024,14663,15112,6862,5610,5366,3834,4178,3286,3014,3394,3795,3679,1587,3950,2272,2405,1829,1762,1649,1499,1602,1437,1445,1463,1369,1285,1220,1101,1280,1090,811,861,927,883,920,1061,886,0,0
13,74446528,11708,11748.57,40.57,2,40.57,0.00,0.60,12520,10591,1929,0.96,131,44590,27420,21416,8303,10018,6315,7436,5391,3885,3763,3470,4437,3043,4241,1719,3887,2311,2880,2213,1740,1874,1942,1718,1666,1552,1427,1402,1444,1454,1307,1507,1267,908,1017,1075,1018,1119,1024,987,0,0
14,74446628,11696,11748.57,52.57,2,46.57,6.00,0.60,12520,10591,1929,0.95,77,43840,25493,28312,12121,9115,8323,5769,5279,5529,5097,4330,4371,2644,4459,2267,4010,2527,3272,2593,2482,2216,2000,1977,1882,1842,1859,1717,1600,1628,1560,1728,1459,1054,1248,1268,1302,1173,1173,1176,0,0
15,74446706,11681,11748.57,67.57,2,53.57,11.05,0.60,12520,10591,1929,0.94,137,43308,21998,29344,18931,9718,8059,8940,6961,5505,4964,4921,3959,4048,4551,3211,4389,3117,3649,3021,3223,2628,2505,2483,2309,2223,2124,2118,1948,1850,1893,1993,1714,1297,1558,1517,1541,1429,1596,1385,0,0
16,74446791,11649,11748.57,99.57,2,65.07,22.10,0.60,12520,10591,1929,0.91,135,45056,22987,21560,20327,14600,11042,8315,7739,7463,6520,5590,5240,6051,4624,4526,5104,4119,4089,3627,3452,3250,3235,2885,2835,2708,2586,2506,2529,2333,2385,2404,2128,1734,2014,1922,1837,1934,1698,1776,0,0
17,74446891,11611,11748.57,137.57,2,79.57,35.09,0.60,12520,10591,1929,0.88,104,51059,30944,18634,16021,16188,13174,11126,9190,7684,7161,6221,6098,6220,3885,5139,5295,4603,3968,3799,3303,3463,3127,3230,2968,2870,2818,2593,2582,2515,2506,2491,2257,1945,2190,2088,1990,1966,1962,1842,0,0
18,74446976,11607,11748.57,141.57,2,89.91,39.50,0.60,12520,10591,1929,0.86,162,59469,40141,24940,16269,12038,9807,9116,7669,7218,6223,6294,5665,4770,3383,5139,5037,4673,3555,3647,3529,3245,3198,2880,2885,2735,2582,2592,2336,2391,2311,2305,2136,1951,2082,1981,1947,1776,1887,1789,0,0
19,74447061,11574,11748.57,174.57,2,102.00,47.06,0.60,12520,10591,1929,0.84,198,68783,46475,31034,19076,13951,12509,11090,9456,8336,7440,6419,5648,4470,4332,5602,5292,5192,3875,3966,4102,3560,3472,3392,3135,3069,2972,2880,2732,2625,2467,2444,2337,2271,2229,2136,2117,2137,1909,1963,0,0
20,74447159,11559,11748.57,189.57,2,112.95,52.70,0.60,12520,10591,1929,0.82,206,79611,48512,32158,21422,19604,15474,13463,10297,9221,8563,7576,6936,6246,6232,6421,6037,6095,4893,4757,4505,4365,3990,3837,3754,3541,3456,3268,3383,3140,2946,2852,2786,2812,2575,2510,2439,2460,2455,2278,0,0
21,74447247,11546,11748.57,202.57,2,122.91,57.11,0.60,12520,10591,1929,0.80,169,91818,47615,29890,23828,20015,14747,12685,11983,10545,8865,8376,7646,7570,7215,6287,6102,6268,5408,4978,4381,4403,4308,4034,3821,3741,3511,3437,3347,3278,3149,2971,2937,3040,2652,2644,2571,2425,2455,2461,0,0
22,74447335,11552,11748.57,196.57,2,130.27,58.52,0.60,12520,10591,1929,0.80,189,103010,45398,28329,23649,15753,14833,13477,10051,9138,9093,7904,7314,7521,7133,5499,5632,5865,5376,4685,4420,4102,3946,3878,3706,3484,3453,3309,2970,3038,3039,2815,2807,2960,2508,2538,2495,2455,2303,2233,0,0
23,74447428,11547,11748.57,201.57,2,136.75,59.44,0.60,12520,10591,1929,0.79,187,111625,42177,27898,19788,17249,13833,11153,11274,9757,8129,7475,6894,6644,6675,4821,5277,5475,5185,4407,4512,4117,3842,3621,3506,3448,3261,3141,3057,2869,2927,2702,2702,2862,2439,2447,2392,2401,2385,2289,0,0
24,74447501,11533,11748.57,215.57,2,143.32,60.93,0.60,12520,10591,1929,0.78,155,116932,39022,27998,19387,18809,13955,13248,9856,9448,8705,8030,7191,6074,6303,4681,5292,5349,5041,4473,4354,4160,4029,3888,3656,3444,3328,3220,3339,2984,2947,2767,2755,2876,2566,2511,2433,2316,2269,2236,0,0
25,74447592,11521,11748.57,227.57,2,149.80,62.70,0.60,12520,10591,1929,0.77,115,118640,38343,28778,23535,16438,15231,11806,11811,9827,8984,8092,7569,6460,6073,4968,5559,5436,5002,4858,4366,4283,4075,3859,3762,3663,3546,3390,3265,3189,2995,2883,2843,2889,2720,2593,2517,2452,2392,2351,0,0
26,74447677,11518,11748.57,230.57,2,155.57,63.90,0.60,12520,10591,1929,0.77,78,116788,41141,30013,25229,17607,14334,13206,10120,10116,8404,7627,7206,7018,5779,5230,5693,5397,4863,4980,4529,4263,4023,3896,3684,3537,3389,3336,3048,3242,2994,2938,2857,2799,2766,2593,2534,2538,2486,2374,0,0
27,74447777,11515,11748.57,233.57,2,160.77,64.73,0.60,12520,10591,1929,0.76,68,111520,45582,30432,21319,19268,14689,12497,11902,9502,9243,8199,7059,7270,5763,5544,5808,5338,4808,4789,4612,4261,4154,3955,3836,3657,3486,3293,3211,3168,3037,3036,2924,2763,2831,2682,2631,2523,2413,2395,0,0
28,74447862,11503,11748.57,245.57,2,166.07,65.95,0.60,12520,10591,1929,0.75,156,103229,49452,29897,20310,17355,15644,13030,10438,10550,8792,8295,7440,6783,5910,5717,5750,5138,4770,4470,4442,4322,4090,3884,3678,3611,3516,3343,3330,2923,2941,2986,2873,2636,2752,2664,2574,2449,2456,2394,0,0
29,74447947,11497,11748.57,251.57,2,171.10,67.07,0.60,12520,10591,1929,0.75,149,92876,50649,28794,23692,16744,13642,12653,11443,9040,8599,7775,7789,6416,6356,5974,5761,5023,4912,4508,4369,4240,3977,3864,3754,3513,3349,3365,3238,2932,2895,2942,2849,2563,2673,2625,2500,2506,2426,2310,0,0
30,74448031,11495,11748.57,253.57,2,175.68,67.86,0.60,12520,10591,1929,0.74,123,81396,48192,27713,24134,17974,14390,11788,9867,9789,8471,7381,6903,6191,6539,6043,5651,4848,4979,4663,4338,4020,3963,3729,3528,3529,3370,3158,3006,3096,2878,2881,2819,2513,2574,2519,2433,2387,2257,2283,0,0
31,74448132,11487,11748.57,261.57,2,180.20,68.78,0.60,12520,10591,1929,0.74,170,70046,42513,27084,19356,16470,14176,12512,10882,8983,8002,7564,6121,6077,6190,5818,5350,4568,4824,4584,4184,3994,3767,3651,3561,3277,3230,3077,2946,3122,2844,2775,2758,2452,2446,2365,2349,2218,2284,2155,0,0
32,74448210,11473,11748.57,275.57,2,184.97,70.19,0.60,12520,10591,1929,0.73,92,60595,35764,26425,17538,14562,12027,10155,8885,8569,7672,6947,6509,5820,5230,5179,4737,4070,4317,4049,3781,3708,3456,3297,3087,3126,2886,2909,2829,2726,2624,2496,2533,2238,2168,2105,2105,2100,2001,1986,0,0
33,74448294,11477,11748.57,271.57,2,189.10,70.93,0.60,12520,10591,1929,0.73,141,54024,30156,23989,18252,13433,10991,9473,8233,7291,6152,5439,6150,5137,4059,4286,3937,3503,3600,3296,3242,3005,2951,2788,2754,2496,2536,2365,2385,2095,2239,2095,2184,1907,1806,1814,1777,1793,1687,1662,0,0
34,74448395,11471,11748.57,277.57,2,193.12,71.71,0.60,12520,10591,1929,0.72,164,49563,25988,18581,15710,10900,9247,8008,7158,6623,6063,5582,5127,4860,3862,3984,3699,3453,3319,3048,2991,2773,2632,2583,2390,2444,2264,2170,2062,1927,2065,1938,2068,1796,1696,1752,1672,1558,1642,1535,0,0
35,74448479,11471,11748.57,277.57,2,196.79,72.22,0.60,12520,10591,1929,0.72,85,46777,23798,14289,11170,10188,8803,7523,6219,5549,4748,4528,3418,3736,3453,3300,3116,3082,2705,2567,2364,2362,2208,2054,2060,1860,1815,1839,1662,1719,1656,1593,1761,1505,1447,1468,1386,1355,1260,1302,0,0
36,74448564,11471,11748.57,277.57,2,200.16,72.52,0.60,12520,10591,1929,0.71,153,44661,22200,13128,9737,8547,6328,5399,5205,4577,4181,3553,3716,2898,3302,2824,2719,2828,2212,2180,1964,1910,1868,1839,1686,1727,1661,1508,1515,1558,1295,1313,1526,1288,1281,1206,1172,1228,1156,1072,0,0
37,74448649,11477,11748.57,271.57,2,203.01,72.42,0.60,12520,10591,1929,0.71,169,42506,20089,12891,9886,6138,5802,5415,4300,3761,3494,3190,3838,2456,3038,2416,2379,2591,1842,1856,1855,1710,1638,1539,1541,1469,1360,1323,1376,1323,1043,1089,1339,1125,1148,1003,1020,947,988,962,0,0
38,74448749,11477,11748.57,271.57,2,205.65,72.22,0.60,12520,10591,1929,0.71,180,39636,16752,11686,8644,6769,5889,4334,4505,3786,3226,3018,2816,2455,2588,2059,2133,2392,1686,1691,1751,1644,1506,1449,1347,1330,1277,1288,1196,1114,1011,991,1271,1077,1093,974,978,924,876,882,0,0
39,74448833,11488,11748.57,260.57,2,207.68,71.63,0.60,12520,10591,1929,0.71,195,36213,13153,9624,6607,7141,4498,4382,3671,2976,3001,2422,2173,2241,1687,1446,1646,1926,1437,1413,1309,1264,1232,1218,1187,1179,1091,973,892,837,912,776,1083,902,874,831,767,816,770,704,0,0
40,74448912,11497,11748.57,251.57,2,209.25,70.81,0.60,12520,10591,1929,0.71,129,32819,10175,7222,5084,4943,3228,2625,3039,2200,1795,1835,2427,1789,1066,916,1138,1417,1196,1119,922,911,900,789,739,745,666,675,677,616,694,473,795,634,545,584,527,513,521,555,0,0
41,74449012,11517,11748.57,231.57,2,210.02,69.70,0.60,12520,10591,1929,0.71,112,30603,8303,5502,4046,3423,2502,1652,2795,1323,1413,1125,1993,1159,957,772,667,948,781,727,513,545,564,438,447,485,415,385,371,384,367,375,449,342,357,310,306,292,279,367,0,0
42,74449097,11542,11748.57,206.57,2,209.91,68.53,0.60,12520,10591,1929,0.71,132,30876,8775,5806,4627,2702,2810,2282,2169,1409,1089,1316,2361,1436,1030,1026,799,975,690,808,580,602,490,497,500,606,422,412,402,333,402,514,398,360,398,364,354,319,332,321,0,0
43,74449183,11567,11748.57,181.57,2,208.99,67.60,0.60,12520,10591,1929,0.71,126,34795,12243,7805,6005,5274,3113,2900,3432,2146,2155,1617,2961,1909,1157,1429,1199,1317,1043,1105,907,829,839,790,774,723,765,709,667,543,607,725,544,548,551,578,618,563,520,543,0,0
44,74449266,11597,11748.57,151.57,2,207.20,67.28,0.60,12520,10591,1929,0.72,144,42941,18222,10861,7582,7504,5445,4601,4021,3658,3253,2973,2851,2553,1874,2175,1979,2054,1860,1683,1605,1554,1572,1431,1373,1361,1204,1180,1136,1066,986,1006,840,876,838,906,921,858,821,825,0,0
45,74449366,11616,11748.57,132.57,2,204.94,67.48,0.60,12520,10591,1929,0.72,94,54303,25272,14630,10578,7907,7467,6364,5631,4312,3833,3794,2989,2957,2686,2798,2684,2751,2660,2261,2228,2138,1876,1836,1788,1767,1720,1664,1634,1658,1442,1292,1153,1208,1151,1205,1137,1123,1134,1096,0,0
46,74449451,11646,11748.57,102.57,2,201.93,68.69,0.60,12520,10591,1929,0.72,101,67879,31984,18549,14104,10820,8490,7477,6752,6382,5761,4670,4791,3739,3653,3370,3386,3454,3385,2915,2749,2546,2558,2458,2363,2229,2162,2106,2092,2191,2012,1686,1536,1585,1529,1520,1462,1477,1420,1428,0,0
47,74449536,11653,11748.57,95.57,2,198.89,69.98,0.60,12520,10591,1929,0.72,168,81987,37015,21868,16321,13769,10927,9401,7812,6350,5958,5715,6007,4702,4434,3751,3928,4019,3855,3475,3193,3087,3005,2758,2627,2632,2431,2352,2298,2386,2459,2052,1861,1886,1850,1778,1801,1737,1686,1622,0,0
48,74449629,11664,11748.57,84.57,2,195.71,71.51,0.60,12520,10591,1929,0.72,129,95714,39825,24329,17482,13886,11900,9992,9276,8596,7286,6548,5745,5627,5015,3947,4234,4345,3986,3738,3490,3389,3062,3088,3028,2816,2828,2686,2522,2387,2729,2394,2131,2111,2082,1983,1989,1884,1876,1865,0,0
49,74449714,11666,11748.57,82.57,2,192.65,72.89,0.60,12520,10591,1929,0.72,165,107363,40480,25780,18855,14717,12230,10948,8955,7878,8025,6824,5816,6155,5440,4122,4394,4502,3946,3865,3780,3564,3631,3369,3109,3097,2867,2836,2740,2435,2713,2603,2267,2194,2170,2111,2036,2052,1998,1936,0,0
50,74449799,11655,11748.57,93.57,2,190.05,73.65,0.60,12520,10591,1929,0.72,157,115762,39282,25732,19285,15623,12563,10230,9652,8599,6740,6498,6424,5877,5527,4220,4372,4492,3909,3964,3881,3639,3377,3163,3162,2942,2893,2757,2775,2616,2501,2701,2316,2209,2214,2235,2165,2166,2077,2020,0,0
51,74449883,11655,11748.57,93.57,2,187.57,74.28,0.60,12520,10591,1929,0.72,172,120241,36968,24548,18360,14603,12319,11106,9149,8858,8226,6900,6663,5368,5441,4417,4304,4438,4005,4029,3722,3539,3337,3396,3105,3065,2920,2754,2613,2742,2233,2694,2300,2181,2226,2260,2197,2014,1963,1926,0,0
52,74449983,11650,11748.57,98.57,2,185.35,74.65,0.60,12520,10591,1929,0.72,211,120458,34808,23637,17878,14407,12291,10174,9492,7909,7579,7054,6154,5441,5339,4730,4237,4352,4137,3915,3527,3436,3566,3073,3107,2980,2868,2887,2663,2768,2218,2698,2323,2195,2252,2182,2064,1988,1997,1959,0,0
53,74450068,11661,11748.57,87.57,2,182.96,75.26,0.60,12520,10591,1929,0.72,131,116250,33990,23945,18556,15288,12324,10871,9182,9293,7215,6615,6012,6134,5494,5319,4392,4445,4390,3871,3749,3628,3239,3365,3085,2952,2828,2713,2756,2608,2415,2693,2370,2238,2267,2073,2006,2125,2022,1946,0,0
54,74450153,11659,11748.57,89.57,2,180.74,75.71,0.60,12520,10591,1929,0.73,89,107833,35075,25150,19158,14948,12407,10730,9537,7405,8304,6620,6267,6340,5496,5776,4453,4413,4375,3732,3774,3455,3350,3072,3075,3057,2887,2666,2647,2387,2627,2615,2380,2252,2221,2048,2126,2048,1954,1940,0,0
55,74450237,11655,11748.57,93.57,2,178.71,75.97,0.60,12520,10591,1929,0.73,54,95995,36915,25405,18028,13674,11628,9782,8587,8701,6470,6664,6089,5584,5161,5883,4277,4107,3930,3479,3336,3171,3284,3104,2899,2687,2676,2743,2450,2322,2681,2424,2305,2177,2067,2043,2079,1852,1904,1849,0,0
56,74450338,11640,11748.57,108.57,2,177.12,75.83,0.60,12520,10591,1929,0.73,128,82031,37480,23081,15354,12680,10287,9411,8065,6296,6486,5588,5155,4383,4567,5679,3950,3641,3280,3301,3055,3158,2745,2799,2652,2664,2408,2330,2261,2283,2470,2115,2131,2002,1832,1937,1757,1805,1706,1646,0,0
57,74450416,11640,11748.57,108.57,2,175.59,75.66,0.60,12520,10591,1929,0.73,77,66816,35406,18397,13445,11329,9465,7601,6965,7067,6179,4833,4254,3720,3658,5025,3373,2947,2553,2946,2821,2626,2586,2367,2297,2119,2206,1972,2031,2076,1991,1697,1866,1720,1535,1629,1436,1540,1438,1450,0,0
58,74450516,11637,11748.57,111.57,2,174.20,75.41,0.60,12520,10591,1929,0.73,76,51978,30522,13818,12118,8977,7502,6852,5784,5702,4019,4733,4122,3825,2962,4219,2781,2246,2100,2447,2377,2008,2110,2160,1880,1888,1698,1858,1690,1685,1424,1285,1595,1413,1262,1234,1306,1156,1243,1157,0,0
59,74450585,11612,11748.57,136.57,2,173.40,74.80,0.60,12520,10591,1929,0.73,45,40184,24709,10903,9808,6451,5098,4493,3604,5148,3458,2699,2798,3040,2026,2922,1803,1221,1501,1508,1396,1426,1174,1158,1173,1106,1101,1125,968,935,785,708,1153,920,810,698,932,766,727,699,0,0
60,74450685,11600,11748.57,148.57,2,172.88,74.10,0.60,12520,10591,1929,0.74,28,33659,21177,9118,8063,4658,3372,2814,2112,4539,2678,2020,1882,2241,1348,2103,1182,882,980,995,932,1002,638,727,742,682,711,783,561,583,507,423,804,553,461,403,631,466,439,361,0,0
61,74450770,11626,11748.57,122.57,2,171.86,73.69,0.60,12520,10591,1929,0.74,60,30104,19227,7940,7466,4148,2967,1986,1809,3789,1837,2028,1123,1784,1390,1734,986,564,968,661,805,720,434,423,624,580,440,670,368,360,398,286,714,392,386,393,472,296,397,300,0,0
62,74450855,11694,11748.57,54.57,2,169.51,74.77,0.60,12520,10591,1929,0.74,56,27274,19246,8942,9961,6051,4051,2752,2353,5283,3020,2331,1914,1240,2111,1828,1491,1108,1362,1262,1350,1361,960,1055,927,820,984,1027,757,718,762,598,1015,659,695,738,894,702,600,617,0,0
63,74450955,11756,11748.57,7.43,2,166.33,77.37,0.60,12520,10591,1929,0.74,46,28978,26565,16635,14219,8473,6127,5821,4751,3636,3476,2944,2754,2211,2324,1717,2077,1827,1794,2119,1873,1907,1719,1594,1591,1471,1279,1156,1166,1126,1084,877,1318,960,1023,1045,1239,1045,976,896,0,0
64,74451040,11773,11748.57,24.43,2,163.61,79.06,0.60,12520,10591,1929,0.74,148,37700,37809,24754,14386,8314,6911,4900,4284,5608,3894,4489,3198,3490,2114,1454,2422,2473,2165,2662,2134,1922,1814,1749,1661,1611,1592,1615,1446,1383,1227,987,1441,1137,1226,1189,1170,1087,1131,1099,0,0
65,74451133,11750,11748.57,1.43,2,160.55,81.36,0.60,12520,10591,1929,0.73,158,49264,47156,27812,9440,7112,5770,5629,4844,3557,3546,3354,2599,3519,1495,754,2198,2692,2225,2399,1980,1880,1754,1809,1722,1551,1523,1569,1378,1324,1134,860,1262,1043,1147,1068,936,1010,938,932,0,0
66,74451220,11726,11748.57,22.57,2,157.99,82.72,0.60,12520,10591,1929,0.73,114,60263,51548,24651,7713,6168,5082,4024,3485,4306,3160,2703,2553,3050,1633,603,2190,3038,2425,1909,1829,1817,1646,1355,1400,1479,1283,1222,1340,1350,1229,915,1191,1045,1103,978,990,945,902,868,0,0
67,74451303,11738,11748.57,10.57,2,155.31,84.30,0.60,12520,10591,1929,0.73,101,70701,49922,18724,10928,6811,6105,5557,5045,4208,3377,3908,2853,1996,2289,1007,2219,3332,2518,1514,1626,1469,1432,1645,1582,1313,1315,1223,1196,1301,1364,1053,1181,1106,1048,931,1055,891,928,930,0,0
68,74451387,11745,11748.57,3.57,2,152.60,85.93,0.60,12520,10591,1929,0.73,70,79951,42297,21416,12715,7625,5818,5291,4059,4217,3983,4202,3316,2418,3239,1724,2529,3761,2568,1876,1874,1884,1911,1593,1571,1711,1520,1556,1246,1212,1495,1293,1271,1264,1088,1082,1092,1111,1038,980,0,0
69,74451488,11754,11424.57,329.43,3,329.43,0.00,0.60,12520,10591,1929,0.72,155,87221,32205,28745,10096,7549,6330,5589,5551,4669,3195,2604,2793,3008,3578,2129,2726,3853,2259,2477,2258,2239,1903,1970,1914,1598,1625,1621,1590,1303,1518,1531,1362,1410,1165,1271,1124,1189,1102,1103,0,0
70,74451572,11771,10591.43,1179.57,4,1172.80,26.50,0.60,12520,10591,1929,-0.05,106,91937,29750,33513,9249,8193,7322,6748,5159,4617,4770,4615,3166,3693,3590,2765,3024,4033,2327,3086,2610,2205,2063,2058,1758,1873,1684,1530,1758,1565,1454,1730,1439,1528,1279,1375,1255,1147,1198,1157,0,0
71,74451657,11754,10591.43,1162.57,4,1172.07,25.67,0.60,12520,10591,1929,-0.05,71,93611,36537,31369,12876,9308,6967,5379,5979,4755,4030,4969,3654,3338,2781,2953,2999,3749,2314,2811,2122,1907,1977,1912,1937,1754,1722,1695,1509,1689,1299,1786,1415,1525,1325,1285,1297,1236,1174,1126,0,0
72,74451742,11741,10591.43,1149.57,4,1170.57,25.43,0.60,12520,10591,1929,-0.05,72,91999,46507,22665,14149,7996,6680,6563,5394,4580,4289,3050,3774,2723,1970,3142,2823,3410,2391,2055,1830,2166,1875,2150,1582,1667,1489,1531,1296,1457,1119,1647,1253,1366,1228,1047,1096,1126,1028,1042,0,0
73,74451842,11736,10591.43,1144.57,4,1168.94,25.41,0.60,12520,10591,1929,-0.05,95,87327,54108,19531,9864,7140,6670,4889,5346,4367,5106,4185,3686,3081,2328,3667,3075,3262,2753,1823,2244,2130,1854,1626,1852,1876,1693,1500,1666,1372,1305,1674,1288,1374,1287,1119,1114,1094,1166,1092,0,0
74,74451920,11730,10591.43,1138.57,4,1167.16,25.67,0.60,12520,10591,1929,-0.05,160,79540,56719,25052,9062,8712,6382,6229,5068,4284,3151,4245,2604,3126,2738,3848,3208,2859,2776,2170,2298,1724,1859,2152,1566,1493,1526,1528,1763,1333,1496,1639,1289,1328,1275,1245,1187,1130,1044,1041,0,0
75,74452005,11727,10591.43,1135.57,4,1165.40,25.97,0.60,12520,10591,1929,-0.05,192,67931,52308,31716,13829,8849,7368,6132,5890,5470,5594,3523,3555,3355,3506,4165,3529,2627,2804,2865,2161,2389,2121,1764,2072,2115,1762,1706,1522,1545,1764,1682,1410,1391,1354,1432,1335,1303,1270,1275,0,0
76,74452105,11723,10591.43,1131.57,4,1163.62,26.39,0.60,12520,10591,1929,-0.05,178,52367,40624,33131,16955,9494,8782,7279,6067,5072,5086,4691,4603,3273,3695,3883,3454,2082,2389,2915,2208,2508,2158,2378,1888,1777,2031,1820,1608,1735,1834,1593,1439,1371,1364,1435,1353,1330,1370,1218,0,0
77,74452195,11730,10591.43,1138.57,4,1162.37,26.29,0.60,12520,10591,1929,-0.05,135,35925,27804,27204,14157,10135,7272,6815,5816,5648,4917,4907,4134,3427,3297,2929,2778,1357,1688,2251,2244,1742,1884,1956,1778,1789,1376,1459,1665,1474,1419,1135,1144,1044,1097,1092,1089,1059,964,1056,0,0
78,74452287,11713,10591.43,1121.57,4,1160.43,27.09,0.60,12520,10591,1929,-0.04,103,25493,21803,21648,10299,9080,5057,4506,3906,4417,3504,3608,2652,2475,2004,1683,1940,1527,1171,1694,1730,1011,1264,1415,1206,1194,971,890,1010,835,902,869,832,766,680,739,690,661,511,714,0,0
79,74452372,11711,10591.43,1119.57,4,1158.57,27.80,0.60,12520,10591,1929,-0.04,95,21854,15949,19123,9284,9906,5418,3584,3032,2743,4329,3431,2603,2073,1378,1556,1805,2040,1279,1795,2072,1047,1260,1281,992,1164,1098,820,1127,731,769,843,774,766,631,685,674,645,620,644,0,0
80,74452460,11712,10591.43,1120.57,4,1156.92,28.27,0.60,12520,10591,1929,-0.04,143,22592,9687,15365,7992,7700,4530,4063,3588,3860,3395,2028,2017,2714,1516,1444,1696,2208,1261,1546,1979,1280,1103,1526,1223,1054,1473,1168,1357,933,785,819,748,785,670,667,716,694,736,667,0,0
81,74452543,11707,10591.43,1115.57,4,1155.19,28.88,0.60,12520,10591,1929,-0.04,177,24791,9936,10045,5852,5316,3450,3034,2223,2892,3150,2394,1412,2819,1545,1066,1307,1960,1188,1095,1113,1254,1316,930,1001,1064,850,903,955,964,747,597,517,602,553,525,569,553,456,581,0,0
