count,time,value,target,absdiff,type,avg,std,force,high,low,scale,p,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9,FFT10,FFT11,FFT12,FFT13,FFT14,FFT15,FFT16,FFT17,FFT18,FFT19,FFT20,FFT21,FFT22,FFT23,FFT24,FFT25,FFT26,FFT27,FFT28,FFT29,FFT30,FFT31,FFT32,FFT33,FFT34,FFT35,FFT36,FFT37,FFT38,FFT39,FFT40,FFT41,FFT42
62,73454124,11504,11408.86,95.14,2,86.39,33.98,0.60,11953,10593,1360,0.82,163,31753,14320,5621,8180,2959,4047,2104,1962,1603,1531,1925,1158,1021,1055,490,457,930,1106,846,1004,921,930,773,730,706,633,579,538,627,379,431,652,358,309,498,358,409,350,367,0,0
63,73454225,11494,11408.86,85.14,2,86.37,33.65,0.60,11953,10593,1360,0.82,98,36607,14189,6350,6764,3331,4018,2601,1597,1599,1267,1300,1060,1368,890,417,326,931,1173,868,1024,798,554,748,632,583,631,704,632,531,492,370,642,390,308,498,433,494,432,427,0,0
64,73454309,11490,11408.86,81.14,2,86.27,33.34,0.60,11953,10593,1360,0.82,150,40524,12311,5947,6444,3646,2582,1523,1654,1465,1274,1259,1215,1636,751,411,329,1034,1188,950,690,717,867,700,716,677,551,578,615,479,651,345,627,430,370,401,444,350,370,341,0,0
65,73454394,11494,11408.86,85.14,2,86.25,33.03,0.60,11953,10593,1360,0.82,82,43524,8725,4152,8563,2472,3925,2520,1707,1650,1311,1738,1039,1316,483,266,440,1010,991,847,712,854,797,708,562,665,642,510,486,508,763,348,596,471,458,342,383,415,403,455,0,0
66,73454494,11496,11408.86,87.14,2,86.27,32.73,0.60,11953,10593,1360,0.82,52,45407,6642,4297,9443,3544,3406,2241,2229,2366,1986,2033,1471,1098,913,539,349,1204,945,898,1111,944,778,740,807,738,638,746,592,653,873,467,643,569,594,471,449,579,500,394,0,0
67,73454572,11498,11408.86,89.14,2,86.32,32.44,0.60,11953,10593,1360,0.82,98,45890,9395,6838,6755,4994,3514,2932,2264,1878,1666,1415,1781,1363,1482,883,320,1389,931,984,1249,829,1113,889,736,907,759,767,775,732,845,584,668,639,666,613,557,506,467,541,0,0
68,73454673,11501,11408.86,92.14,2,86.42,32.16,0.60,11953,10593,1360,0.82,144,44781,13999,9157,5979,3976,4533,2884,2523,2679,1993,1887,1643,1744,1952,1204,453,1596,1100,1186,1008,1125,938,927,995,816,881,729,843,750,722,710,688,707,691,704,634,560,604,547,0,0
69,73454757,11495,11049.73,445.27,3,445.27,0.00,0.60,11953,10593,1360,0.45,184,41972,18366,9636,8737,4108,3143,3082,2675,1970,2184,2140,1415,1685,1972,1353,475,1602,1201,1211,958,1125,989,908,767,970,762,860,724,709,555,785,662,727,640,658,598,696,592,570,0,0
70,73454851,11494,10592.65,901.35,4,878.93,24.01,0.60,11953,10593,1360,-0.13,103,37274,20880,7523,9863,5621,4341,3442,3083,3061,2344,2178,2255,1837,2058,1759,579,1787,1493,1300,1353,1007,1251,1041,1093,852,930,946,796,813,627,968,738,885,732,709,712,728,675,720,0,0
71,73454939,11492,10592.65,899.35,4,880.50,23.70,0.60,11953,10593,1360,-0.13,76,30448,20702,6666,6870,5590,5388,3699,3483,2520,2533,2195,2666,1908,1888,2093,666,1894,1680,1313,1523,1303,1068,1119,973,1132,999,842,920,864,754,1099,807,1034,862,827,856,729,817,687,0,0
72,73455027,11494,10592.65,901.35,4,881.99,23.46,0.60,11953,10593,1360,-0.13,164,22960,18159,8499,5532,4359,3370,3449,2786,2807,2255,2136,1668,1565,1220,1965,541,1647,1470,1111,1104,1253,1070,947,981,768,767,820,720,616,636,915,619,918,752,711,662,653,534,626,0,0
73,73455109,11491,10592.65,898.35,4,883.08,23.03,0.60,11953,10593,1360,-0.13,152,16371,14397,9548,6204,3429,3296,2245,2295,2173,1663,1725,1349,1302,827,1733,588,1305,1092,925,804,698,843,777,676,815,798,806,614,551,556,687,432,767,605,542,444,522,534,447,0,0
74,73455195,11495,10592.65,902.35,4,884.28,22.78,0.60,11953,10593,1360,-0.13,131,10580,10022,8448,5743,3062,3199,2702,2151,2158,1586,1269,1772,1252,931,1575,609,1053,763,862,968,838,700,734,745,678,620,586,653,661,591,502,338,669,496,416,448,390,479,427,0,0
75,73455273,11495,10592.65,902.35,4,885.35,22.51,0.60,11953,10593,1360,-0.13,135,7115,7591,6307,4063,2702,1877,2026,1860,1640,988,1037,1507,819,939,1172,810,726,428,612,876,797,590,382,426,547,459,419,458,570,486,309,255,475,289,271,385,305,299,310,0,0
76,73455373,11499,10592.65,906.35,4,886.51,22.40,0.60,11953,10593,1360,-0.14,179,5430,6475,5058,3011,2379,1128,1484,1417,1535,723,612,1353,556,790,859,1080,666,367,472,834,781,530,225,304,393,283,280,420,467,303,341,318,335,226,166,310,217,208,238,0,0
77,73455458,11500,10592.65,907.35,4,887.61,22.29,0.60,11953,10593,1360,-0.14,109,4134,5359,4048,1993,2226,1143,1394,1267,1313,496,572,1199,353,748,661,1156,663,229,481,802,672,393,305,395,453,346,286,364,474,263,368,360,290,189,118,310,232,255,162,0,0
78,73455542,11495,10592.65,902.35,4,888.35,21.96,0.60,11953,10593,1360,-0.14,165,2864,4575,2798,1567,1454,1274,1487,1272,1561,714,522,968,363,916,581,1098,596,171,445,649,508,294,248,259,351,235,299,304,364,286,274,284,203,141,127,232,157,204,160,0,0
79,73455627,11513,10592.65,920.35,4,889.87,22.49,0.60,11953,10593,1360,-0.14,178,3190,3562,2488,1746,1402,2125,2041,1506,2288,1168,935,1248,627,1113,628,735,391,374,514,815,412,347,390,275,261,385,424,329,428,230,271,218,226,269,151,328,241,300,299,0,0
80,73455727,11510,10592.65,917.35,4,891.12,22.71,0.60,11953,10593,1360,-0.14,215,5161,2804,3245,3417,2335,2621,1716,1174,1535,896,756,912,506,843,388,708,397,370,424,720,336,316,238,236,275,248,376,257,374,206,198,141,125,233,141,254,180,188,255,0,0
81,73455812,11511,10592.65,918.35,4,892.30,22.89,0.60,11953,10593,1360,-0.14,212,7049,2734,3499,4001,2081,2334,1729,1092,1751,888,941,1104,816,583,498,483,274,324,526,480,494,251,347,194,183,314,234,313,350,199,213,100,145,263,236,187,175,179,218,0,0
82,73455897,11506,10592.65,913.35,4,893.18,22.80,0.60,11953,10593,1360,-0.14,169,8647,2933,3064,3534,1790,2842,1911,1035,1431,586,749,1162,931,507,550,349,170,173,429,563,424,278,184,234,248,327,295,368,259,234,214,86,166,240,275,145,131,163,231,0,0
83,73455990,11505,10592.65,912.35,4,893.95,22.65,0.60,11953,10593,1360,-0.15,90,9867,3079,2172,3273,2238,2847,1506,861,1711,802,965,987,789,465,427,424,194,186,371,571,372,265,217,150,177,283,281,295,270,229,139,104,134,169,219,136,111,100,173,0,0
84,73456075,11500,10592.65,907.35,4,894.46,22.36,0.60,11953,10593,1360,-0.15,159,10474,3165,1722,3130,2480,2842,1299,790,1842,900,1057,915,733,434,350,478,211,185,345,588,325,279,249,110,143,243,296,268,257,218,109,126,124,131,188,121,86,59,141,0,0
85,73456160,11502,10592.65,909.35,4,895.01,22.12,0.60,11953,10593,1360,-0.15,137,10697,2880,1826,2820,2736,2972,1120,1086,1678,631,1139,1100,675,694,566,265,326,367,481,466,358,399,360,173,230,215,281,285,347,304,178,147,219,142,190,119,101,107,101,0,0
86,73456260,11510,10592.65,917.35,4,895.81,22.12,0.60,11953,10593,1360,-0.15,147,10360,2233,2845,1773,3817,2242,1821,1047,1915,1041,1086,1154,857,848,754,214,510,553,631,649,263,397,342,264,231,282,458,430,455,374,283,226,355,246,300,159,179,157,180,0,0
87,73456345,11504,10592.65,911.35,4,896.35,21.92,0.60,11953,10593,1360,-0.15,95,9607,2965,3935,2317,4337,2104,1751,1044,1993,662,1392,1144,481,712,518,356,330,445,538,613,275,297,252,246,225,190,362,323,377,319,189,154,288,168,236,110,132,116,130,0,0
88,73456429,11496,10592.65,903.35,4,896.58,21.58,0.60,11953,10593,1360,-0.15,76,9126,3430,4388,2552,4527,1960,1772,994,2103,527,1609,1104,361,589,457,363,321,295,400,497,292,347,248,271,255,155,319,237,289,235,141,126,291,155,189,122,125,148,139,0,0
89,73456514,11502,10592.65,909.35,4,896.99,21.35,0.60,11953,10593,1360,-0.15,108,8249,3868,4010,2058,5175,1951,1924,1417,1722,514,1364,1359,418,522,402,189,487,267,378,327,221,325,153,286,214,146,396,306,320,214,188,199,344,195,135,197,185,142,124,0,0
90,73456614,11496,10592.65,903.35,4,897.19,21.04,0.60,11953,10593,1360,-0.15,154,7528,4134,3677,1719,5765,2287,1734,1530,1693,623,1532,1293,383,531,384,314,435,286,263,200,232,330,159,263,140,204,473,304,204,171,213,181,281,160,138,183,177,138,100,0,0
