count,time,value,target,absdiff,type,avg,std,force,high,low,scale,p,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9,FFT10,FFT11,FFT12,FFT13,FFT14,FFT15,FFT16,FFT17,FFT18,FFT19,FFT20,FFT21,FFT22,FFT23,FFT24,FFT25,FFT26,FFT27,FFT28,FFT29,FFT30,FFT31,FFT32,FFT33,FFT34,FFT35,FFT36,FFT37,FFT38,FFT39,FFT40,FFT41,FFT42
17,74840176,11338,11351.76,13.76,2,17.96,3.60,0.60,11859,10591,1268,0.97,121,22693,12981,8175,4455,5311,3383,2254,2179,1970,1729,1519,1559,1064,787,637,877,644,969,817,1132,718,691,706,745,640,600,529,570,475,538,340,556,515,403,529,461,408,409,408,0,0
18,74840261,11336,11351.76,15.76,2,17.60,3.39,0.60,11859,10591,1268,0.97,140,22695,12191,5588,2801,4257,2380,1787,1443,1051,1012,858,1486,982,561,375,629,575,1057,570,936,586,593,387,511,333,355,414,308,301,354,210,422,393,321,346,343,279,380,271,0,0
19,74840346,11328,11351.76,23.76,2,18.48,3.81,0.60,11859,10591,1268,0.97,110,22358,12552,4852,1960,4347,2243,1575,851,869,841,764,1455,1111,553,294,628,751,1224,490,676,430,327,446,588,376,398,377,294,285,287,192,391,390,357,243,258,300,246,256,0,0
20,74840446,11323,11351.76,28.76,2,19.76,4.92,0.60,11859,10591,1268,0.96,145,20891,13941,6231,3261,3970,2994,2409,1590,1227,1245,1092,942,1299,811,442,836,1074,1385,626,961,541,615,478,515,450,434,387,473,371,270,277,451,452,429,296,273,291,310,285,0,0
21,74840531,11336,11351.76,15.76,2,19.32,4.81,0.60,11859,10591,1268,0.96,196,18251,15077,7905,4721,2241,2176,1508,1262,1149,928,849,1390,902,775,392,837,1181,1194,616,1112,628,586,535,664,475,466,532,535,440,321,337,464,444,395,342,309,282,376,296,0,0
22,74840615,11342,11351.76,9.76,2,18.36,5.39,0.60,11859,10591,1268,0.96,216,15042,14979,8152,4468,2854,2185,1994,1549,1209,1146,901,1740,625,645,308,844,1244,736,675,853,625,589,598,567,514,503,521,433,484,435,408,477,418,312,377,361,385,275,337,0,0
23,74840709,11344,11351.76,7.76,2,17.40,5.97,0.60,11859,10591,1268,0.96,188,11242,13221,6340,2743,3183,2713,1836,1380,1247,1211,1185,1490,1040,584,373,818,1297,458,743,435,532,646,375,522,350,339,292,301,421,487,430,451,348,239,358,340,349,333,260,0,0
24,74840794,11348,11351.76,3.76,2,16.26,6.85,0.60,11859,10591,1268,0.96,173,8365,11340,4607,2821,2645,2317,924,892,848,951,763,1351,1088,517,477,535,1065,520,580,408,344,495,310,440,296,312,333,286,341,307,269,299,256,202,231,229,271,242,161,0,0
25,74840878,11354,11351.76,2.24,2,15.18,7.57,0.60,11859,10591,1268,0.96,174,7588,11003,3398,3327,2629,2043,1189,1179,878,718,974,1307,960,508,613,541,825,620,648,249,275,362,406,421,351,278,258,161,390,295,212,276,326,229,275,251,214,278,216,0,0
26,74840979,11351,11351.76,0.76,2,14.15,8.18,0.60,11859,10591,1268,0.96,193,8135,11165,2320,4726,1911,1306,1272,781,803,787,710,861,1211,516,717,621,824,525,735,432,344,437,420,412,313,378,407,248,285,285,153,266,356,172,264,195,228,183,197,0,0
27,74841063,11349,11351.76,2.76,2,13.40,8.40,0.60,11859,10591,1268,0.96,180,9257,10822,2398,5259,1699,1822,1166,1199,903,888,784,1043,1453,497,715,714,884,351,646,576,371,455,424,354,312,339,501,438,239,331,156,276,401,157,241,199,309,238,190,0,0
28,74841148,11340,11351.76,11.76,2,13.29,8.14,0.60,11859,10591,1268,0.96,153,10358,9732,2888,4413,2080,1570,1308,730,690,540,929,1274,1403,440,661,736,955,353,413,473,300,304,517,356,290,301,337,449,323,321,149,263,385,147,153,200,207,190,205,0,0
29,74841233,11340,11351.76,11.76,2,13.20,7.91,0.60,11859,10591,1268,0.96,79,11196,8123,3087,3943,1791,1300,765,1106,813,769,491,984,1155,337,469,701,865,391,409,372,197,296,422,257,174,299,384,369,335,234,117,229,312,147,143,170,183,142,139,0,0
30,74841333,11341,11351.76,10.76,2,13.07,7.71,0.60,11859,10591,1268,0.96,97,11595,6948,2755,4190,1368,1250,713,930,839,909,517,632,1038,428,266,761,882,446,454,359,169,252,454,231,144,235,428,349,340,184,105,236,259,187,187,137,218,130,135,0,0
31,74841418,11338,11351.76,13.76,2,13.10,7.50,0.60,11859,10591,1268,0.97,60,11652,6425,2189,4266,1538,877,512,1106,844,891,438,550,1003,417,236,690,782,474,464,400,206,355,306,204,186,297,345,442,283,113,139,255,228,237,227,107,176,109,144,0,0
32,74841496,11340,11351.76,11.76,2,13.04,7.32,0.60,11859,10591,1268,0.97,64,11447,6495,2003,3940,1600,944,479,939,881,1041,421,514,898,317,329,566,619,412,356,315,244,383,352,161,117,326,294,480,212,74,172,280,199,265,226,108,118,102,81,0,0
33,74841580,11344,11351.76,7.76,2,12.79,7.23,0.60,11859,10591,1268,0.97,73,10922,7020,2399,3814,1234,967,524,1195,708,907,607,416,715,262,451,483,493,324,212,184,208,283,294,199,185,320,332,439,236,75,162,271,177,255,195,80,136,65,112,0,0
34,74841681,11336,11351.76,15.76,2,12.92,7.09,0.60,11859,10591,1268,0.97,98,10639,7285,2589,3758,1067,986,557,1333,635,814,739,406,643,188,461,417,385,292,131,154,159,256,240,190,195,315,338,427,242,67,163,282,145,227,170,54,147,67,117,0,0
35,74841765,11338,11351.76,13.76,2,12.96,6.94,0.60,11859,10591,1268,0.97,51,9937,7236,2219,3511,1114,1478,999,1741,484,1110,500,303,344,324,477,509,315,365,270,282,232,285,328,320,293,221,294,510,316,141,229,359,115,121,253,131,127,124,212,0,0
36,74841850,11336,11351.76,15.76,2,13.08,6.81,0.60,11859,10591,1268,0.97,84,8742,6467,1357,2409,1168,1730,1015,1254,794,744,788,412,462,381,550,560,254,342,326,271,307,223,202,178,280,347,436,444,230,142,188,349,83,95,295,153,158,121,210,0,0
37,74841935,11326,11351.76,25.76,2,13.58,7.12,0.60,11859,10591,1268,0.97,97,8266,6474,923,1769,1629,2113,1185,906,1069,995,687,435,372,438,395,391,363,412,341,343,364,174,156,141,320,379,470,474,264,124,207,308,142,140,280,185,176,150,225,0,0
38,74842035,11327,11351.76,24.76,2,14.01,7.31,0.60,11859,10591,1268,0.96,114,8264,7294,1657,1458,2225,1841,782,1198,870,695,904,540,377,604,374,397,516,547,470,396,434,299,273,257,238,466,554,425,244,120,213,283,153,98,338,203,214,131,214,0,0
39,74842120,11331,11351.76,20.76,2,14.26,7.29,0.60,11859,10591,1268,0.96,108,8368,8098,2641,1509,1829,1639,974,795,1023,983,722,421,334,665,368,453,577,564,467,262,254,255,236,251,389,287,440,231,200,173,225,276,146,92,369,167,161,172,275,0,0
40,74842213,11327,11351.76,24.76,2,14.64,7.41,0.60,11859,10591,1268,0.96,102,8417,8292,3269,1804,2089,2355,1147,1489,1359,1104,861,575,507,668,392,548,695,584,420,338,397,311,315,303,268,375,334,281,259,301,312,249,230,218,396,232,229,243,176,0,0
41,74842298,11329,11351.76,22.76,2,14.92,7.44,0.60,11859,10591,1268,0.96,175,8463,7465,3249,2323,3196,1715,1234,889,1074,868,1276,918,768,634,484,687,809,545,378,519,548,441,381,356,480,395,473,360,253,355,348,214,289,342,287,276,274,212,303,0,0
42,74842383,11324,11351.76,27.76,2,15.35,7.67,0.60,11859,10591,1268,0.96,96,8681,5462,2992,2704,2875,2191,1561,1707,1646,1348,1029,979,886,574,567,825,824,448,530,577,461,475,503,492,569,428,557,438,323,387,387,202,365,465,264,323,305,354,293,0,0
43,74842467,11317,11351.76,34.76,2,15.97,8.28,0.60,11859,10591,1268,0.96,49,9352,3695,3622,2975,2476,2925,1701,1246,1154,1201,1170,817,806,576,598,900,791,515,756,590,634,617,581,500,562,551,421,460,464,401,409,233,415,524,359,335,320,324,320,0,0
44,74842568,11320,11351.76,31.76,2,16.47,8.60,0.60,11859,10591,1268,0.96,51,10156,4058,4302,2902,3117,2012,1364,1373,1216,912,1273,750,558,515,469,870,613,616,798,547,645,481,394,415,549,329,390,328,438,305,319,206,358,416,393,265,277,309,315,0,0
45,74842652,11316,11351.76,35.76,2,17.05,9.10,0.60,11859,10591,1268,0.96,47,10865,5242,4092,2003,2428,2647,1567,1242,1200,1352,1017,983,696,693,452,862,530,736,706,470,341,433,452,404,346,417,494,354,432,330,333,196,392,344,443,310,304,382,221,0,0
46,74842737,11317,11351.76,34.76,2,17.57,9.45,0.60,11859,10591,1268,0.95,32,11424,6487,2959,2321,2194,3076,1730,1475,1153,965,899,971,894,859,464,814,410,742,400,393,527,556,393,401,485,432,386,387,363,377,377,192,448,277,393,341,287,243,341,0,0
47,74842821,11319,11351.76,32.76,2,18.01,9.65,0.60,11859,10591,1268,0.95,121,11749,7182,2424,2979,2923,2046,1214,1100,1166,1091,1070,585,852,848,440,695,209,581,483,461,651,368,397,364,299,310,336,283,200,346,367,158,451,237,230,268,262,318,218,0,0
48,74842922,11312,11351.76,39.76,2,18.61,10.16,0.60,11859,10591,1268,0.95,148,11718,6859,3067,2602,2221,3076,1784,1508,1159,1700,1345,953,1034,1109,727,814,311,576,808,653,515,484,438,415,480,517,562,354,328,401,465,277,579,363,285,303,328,364,299,0,0
49,74843000,11302,11351.76,49.76,2,19.45,11.23,0.60,11859,10591,1268,0.95,184,11540,5611,4820,3031,3004,3358,2018,1773,1738,1198,1155,1460,1191,1389,1172,1071,580,681,1178,734,658,741,612,590,515,453,497,463,485,396,517,375,653,466,407,367,353,402,388,0,0
50,74843100,11302,11351.76,49.76,2,20.25,12.09,0.60,11859,10591,1268,0.94,186,11680,5311,6294,4382,4259,2114,1937,1685,1349,1576,1266,1268,1021,1340,1383,1181,729,684,1130,601,882,538,589,552,579,582,494,528,552,352,501,423,655,510,503,459,450,558,359,0,0
51,74843185,11298,11351.76,53.76,2,21.11,13.06,0.60,11859,10591,1268,0.94,172,12282,6405,6360,4622,3168,3331,2244,2071,1903,1842,1617,1041,993,1164,1612,1355,949,818,781,791,780,793,693,683,619,645,691,557,567,398,508,507,657,563,572,527,491,400,483,0,0
52,74843277,11289,11351.76,62.76,2,22.15,14.44,0.60,11859,10591,1268,0.94,190,13718,8677,5289,3948,3855,3534,2787,2373,2005,1724,1540,1616,1260,834,1631,1376,1024,869,667,925,751,810,743,702,701,627,680,573,522,498,473,581,646,594,563,512,477,554,469,0,0
53,74843368,11284,11351.76,67.76,2,23.26,15.91,0.60,11859,10591,1268,0.93,98,15665,10866,5160,4390,5159,2604,2217,2137,1873,2123,1605,1996,1578,939,1504,1301,991,856,957,851,1000,694,701,701,637,680,524,575,485,546,388,599,572,557,480,477,505,564,487,0,0
54,74843455,11284,11351.76,67.76,2,24.32,17.12,0.60,11859,10591,1268,0.93,141,17794,12097,6001,4914,3808,3581,2799,2413,2175,1736,1779,1771,1799,1363,1392,1260,959,872,1279,750,881,873,775,772,737,694,751,677,623,660,364,677,569,576,516,553,543,444,513,0,0
55,74843537,11277,11351.76,74.76,2,25.50,18.55,0.60,11859,10591,1268,0.92,185,20132,12013,7176,4984,4399,3493,2909,2610,2214,2197,1853,1455,1779,1926,1345,1294,990,1004,1431,1027,909,954,937,909,827,795,866,767,813,787,437,795,624,633,625,622,535,655,522,0,0
56,74843622,11271,11351.76,80.76,2,26.75,20.10,0.60,11859,10591,1268,0.92,196,22582,10973,8020,5376,6379,3585,3151,2828,2526,2488,1951,1950,1503,2273,1256,1275,1009,1172,1227,1292,1264,981,933,949,896,917,742,788,878,839,533,877,638,635,665,580,601,583,632,0,0
57,74843716,11267,11351.76,84.76,2,28.04,21.64,0.60,11859,10591,1268,0.91,116,25071,10072,8206,6178,5446,4506,3602,3139,2685,2249,2298,2493,1629,2362,1216,1243,1052,1343,991,1241,1215,1131,1070,1028,955,874,919,843,833,850,668,966,666,664,694,668,735,668,611,0,0
58,74843800,11269,11351.76,82.76,2,29.23,22.84,0.60,11859,10591,1268,0.91,153,27251,10335,7947,6411,4332,3733,3102,2885,2489,2518,2132,2159,1939,2059,1176,1118,1059,1406,1086,1009,956,1029,966,930,882,872,887,772,639,676,685,914,577,602,614,680,594,680,600,0,0
59,74843885,11277,11351.76,74.76,2,30.20,23.53,0.60,11859,10591,1268,0.90,122,28633,10907,7080,5199,5079,3061,2731,2442,2069,1834,1562,1275,1927,1429,1121,874,940,1236,1121,833,905,731,749,730,764,794,647,700,606,523,681,846,486,552,539,578,475,434,488,0,0
60,74843969,11276,11351.76,75.76,2,31.15,24.18,0.60,11859,10591,1268,0.90,188,28963,10789,5273,3548,3874,3187,2510,2312,2162,1909,1912,1700,2064,1252,1450,1022,1200,1254,1303,1056,1028,998,946,837,759,669,688,695,765,579,801,910,533,615,562,470,553,546,500,0,0
61,74844070,11256,11351.76,95.76,2,32.47,25.61,0.60,11859,10591,1268,0.90,96,28073,10015,5821,5914,4561,3838,3587,3008,2523,2388,2072,2286,1779,1364,1906,1303,1567,1288,1310,1234,1014,1019,916,933,1007,995,931,757,889,724,938,1010,622,688,620,613,636,682,674,0,0
62,74844154,11247,11351.76,104.76,2,33.91,27.30,0.60,11859,10591,1268,0.89,118,26255,10320,9146,8740,7058,4519,3550,3203,3044,2546,2275,2167,1595,1642,2238,1499,1790,1221,1106,1144,1138,1064,1140,1027,900,923,897,874,811,809,956,1017,638,679,662,787,650,586,570,0,0
63,74844239,11266,11351.76,85.76,2,34.93,27.97,0.60,11859,10591,1268,0.89,117,24234,11598,11584,8554,6369,3631,3145,2677,2174,2229,2276,1715,1839,1809,2311,1489,1771,1011,979,1019,1130,1114,908,939,1031,884,840,951,748,860,910,971,604,615,661,723,603,634,639,0,0
64,74844339,11264,11351.76,87.76,2,35.95,28.64,0.60,11859,10591,1268,0.89,83,22101,12741,11294,4852,4622,3598,3173,2850,2685,2092,1715,1661,2003,1771,2164,1363,1601,892,1106,1106,960,900,979,892,723,853,771,733,682,775,756,837,508,520,593,486,579,595,537,0,0
65,74844424,11262,11351.76,89.76,2,36.96,29.30,0.60,11859,10591,1268,0.88,152,19952,12888,8241,5530,6144,3606,2457,2108,2035,2068,1771,1829,1837,1566,1885,1179,1323,874,1163,1015,817,838,729,797,875,727,769,634,741,718,644,753,459,499,543,512,532,424,451,0,0
66,74844502,11265,11351.76,86.76,2,37.88,29.79,0.60,11859,10591,1268,0.88,179,17732,11662,5671,7285,5951,2423,2570,2367,2200,1529,1782,1665,1338,1273,1558,998,996,946,1041,757,877,880,814,769,611,661,632,699,754,652,553,675,412,476,436,543,388,476,460,0,0
67,74844602,11256,11351.76,95.76,2,38.94,30.51,0.60,11859,10591,1268,0.88,100,15355,8915,7367,6854,4157,3213,2298,1988,2410,1878,1531,1366,1124,1199,1384,1008,804,1180,921,848,919,745,778,741,810,711,631,719,671,611,526,637,390,466,380,467,469,482,391,0,0
68,74844687,11250,11351.76,101.76,2,40.06,31.36,0.60,11859,10591,1268,0.87,127,13099,5532,9924,3897,5835,3088,2367,2277,1923,1621,1358,1221,1206,1150,1245,1029,686,1371,857,1030,777,834,784,787,730,650,720,581,521,560,506,579,361,438,429,395,525,416,475,0,0
69,74844772,11254,11146.33,107.67,3,107.67,0.00,0.60,11859,10591,1268,0.86,135,11362,4821,10858,4543,6237,2113,1940,1586,2223,1305,1321,1161,1194,984,1065,971,632,1346,828,889,722,718,695,649,613,593,639,524,496,545,512,538,393,458,540,495,416,486,387,0,0
70,74844856,11247,10590.91,656.09,4,755.01,32.55,0.60,11859,10591,1268,-0.07,104,10241,6368,9046,6124,4414,3109,2276,2259,1440,1851,1370,1268,1168,879,856,1010,733,1219,879,628,785,668,670,750,721,561,480,556,558,561,563,547,488,530,613,560,413,385,442,0,0
71,74844941,11240,10590.91,649.09,4,747.45,41.57,0.60,11859,10591,1268,-0.08,129,10164,8765,6044,6042,6053,2904,2462,1636,2146,1372,1318,1227,1019,814,490,967,772,903,797,720,671,764,715,621,522,570,612,504,523,484,548,507,542,536,507,413,491,438,448,0,0
72,74845041,11251,10590.91,660.09,4,741.62,45.69,0.60,11859,10591,1268,-0.08,96,10606,10373,6050,4399,6871,1642,1284,1564,1470,1164,936,834,739,675,465,733,694,600,537,755,497,490,407,586,519,386,502,329,315,275,401,355,501,410,270,317,353,383,318,0,0
73,74845126,11258,10590.91,667.09,4,736.97,47.78,0.60,11859,10591,1268,-0.08,77,10935,10895,6686,3499,6534,1586,1305,1015,1589,1008,541,473,489,521,581,476,644,626,381,581,409,445,429,473,311,318,304,296,245,216,254,228,437,288,228,306,212,245,284,0,0
74,74845221,11259,10590.91,668.09,4,732.91,49.10,0.60,11859,10591,1268,-0.08,104,10981,10527,6821,3676,6826,1078,806,1091,1541,611,534,467,423,491,637,364,669,746,382,373,307,428,281,422,287,282,311,320,267,214,212,191,447,204,303,309,264,303,172,0,0
75,74845304,11254,10590.91,663.09,4,729.04,50.33,0.60,11859,10591,1268,-0.08,167,10428,8866,5398,3878,7458,1838,1723,1176,1616,1147,893,861,692,725,766,495,864,1018,545,537,369,341,501,474,358,307,368,274,345,311,228,231,506,214,403,216,306,291,323,0,0
76,74845389,11255,10590.91,664.09,4,725.62,51.09,0.60,11859,10591,1268,-0.07,122,9454,7683,4077,3152,6339,2628,1921,1598,1563,878,665,643,605,584,983,359,728,955,373,533,333,403,348,386,282,390,255,235,295,339,170,206,484,225,371,230,209,223,255,0,0
77,74845474,11255,10590.91,664.09,4,722.54,51.57,0.60,11859,10591,1268,-0.07,94,8805,7342,3772,2455,5538,2704,1625,1433,1521,778,488,504,385,393,1042,397,408,690,355,340,227,309,318,292,167,319,187,191,211,234,160,145,372,158,308,180,147,143,241,0,0
78,74845574,11254,10590.91,663.09,4,719.71,51.89,0.60,11859,10591,1268,-0.07,62,8872,6690,3464,2328,4706,2525,1115,1019,1225,585,549,370,385,355,901,405,329,463,440,206,181,232,304,241,120,261,158,195,147,225,142,146,292,153,275,131,139,89,218,0,0
79,74845659,11252,10590.91,661.09,4,717.05,52.15,0.60,11859,10591,1268,-0.07,81,8061,6822,2593,3024,3645,2628,1118,1186,724,628,534,492,350,331,1084,311,468,416,644,294,186,343,298,298,211,301,136,122,184,196,103,177,298,244,324,131,195,170,157,0,0
80,74845743,11249,10590.91,658.09,4,714.48,52.40,0.60,11859,10591,1268,-0.06,123,6444,7046,1770,4001,3053,1723,1351,1130,910,641,737,623,417,366,1226,355,575,292,630,341,330,303,442,316,338,270,285,244,335,192,181,275,337,347,462,214,178,199,280,0,0
81,74845828,11238,10590.91,647.09,4,711.67,53.04,0.60,11859,10591,1268,-0.06,172,4663,6780,3104,3864,4186,2666,1266,1547,1005,874,708,572,523,383,1274,394,633,375,403,475,558,483,381,436,375,404,355,386,406,225,266,336,359,380,500,261,234,214,181,0,0
82,74845928,11240,10590.91,649.09,4,709.17,53.39,0.60,11859,10591,1268,-0.06,189,5104,5835,4791,2058,4085,2803,1597,1280,1041,1135,896,807,779,567,1327,449,738,598,446,617,566,526,477,376,447,405,328,400,373,313,347,380,360,344,405,244,283,269,284,0,0
83,74846006,11237,10590.91,646.09,4,706.74,53.74,0.60,11859,10591,1268,-0.06,155,7011,4505,5598,2552,2870,1975,1109,1410,932,701,744,775,763,616,1212,444,703,713,539,472,385,395,348,432,327,328,335,271,261,371,380,381,316,236,281,201,209,203,228,0,0
84,74846091,11233,10590.91,642.09,4,704.35,54.13,0.60,11859,10591,1268,-0.05,100,9222,3188,5073,3245,3390,2485,1219,988,903,1018,682,638,647,692,1032,375,673,751,566,248,437,426,298,248,324,346,334,254,244,434,435,416,275,130,308,218,183,184,210,0,0
85,74846176,11231,10590.91,640.09,4,702.06,54.48,0.60,11859,10591,1268,-0.05,161,11748,2780,3422,2809,3606,1874,1301,1528,1001,1061,915,744,659,848,839,334,674,722,468,390,443,329,376,474,327,299,277,335,314,472,505,474,248,141,390,192,195,190,224,0,0
86,74846276,11225,10590.91,634.09,4,699.71,54.95,0.60,11859,10591,1268,-0.05,171,14276,3747,3951,1868,2184,1955,1298,1276,1011,977,792,802,681,811,534,205,599,564,264,548,333,406,353,343,349,351,337,292,295,350,461,444,222,159,369,166,205,215,197,0,0
87,74846361,11231,10590.91,640.09,4,697.72,55.07,0.60,11859,10591,1268,-0.05,186,15981,4617,4879,1821,1914,2034,881,1109,549,928,447,614,578,631,421,185,486,463,315,500,293,334,226,376,208,274,301,194,212,237,353,355,258,173,273,170,144,131,140,0,0
88,74846445,11236,10590.91,645.09,4,696.03,54.97,0.60,11859,10591,1268,-0.04,113,16991,4926,5144,1556,1967,1801,1206,837,835,770,674,611,752,696,301,245,364,435,560,309,367,310,325,288,304,260,240,275,271,225,340,395,203,246,152,223,129,137,125,0,0
89,74846530,11241,10590.91,650.09,4,694.59,54.69,0.60,11859,10591,1268,-0.04,118,17419,4560,4237,1546,1552,2685,1501,1033,639,883,550,457,594,559,296,248,261,496,636,301,238,358,211,359,242,284,220,280,276,264,318,405,215,279,205,155,174,194,186,0,0
90,74846630,11244,10590.91,653.09,4,693.33,54.33,0.60,11859,10591,1268,-0.04,144,17261,3650,2780,1834,1290,2423,1115,738,850,1065,575,591,378,312,357,218,158,569,519,430,309,262,329,312,320,227,264,180,180,304,233,378,248,245,264,138,177,129,116,0,0
91,74846708,11243,10590.91,652.09,4,692.12,53.97,0.60,11859,10591,1268,-0.04,117,16676,2531,2739,1748,1342,2319,1391,781,498,702,608,645,478,296,434,161,154,560,411,423,324,222,230,313,307,227,250,205,152,323,156,347,294,177,283,178,108,140,144,0,0
